Date,Desert_NC
40654.17,0.548332753
40654.21,0.630093971
40654.25,0.606462321
40654.29,0.454759058
40654.33,0.459913126
40654.37,0.433721123
40654.42,0.312889468
40654.46,0.228565163
40654.5,0.188993125
40654.54,0.141608757
40654.58,0.125905462
40654.62,0.147821652
40654.67,0.184110034
40654.71,0.191977124
40654.75,0.185671222
40654.79,0.321790747
40654.83,0.473687531
40654.87,0.323441297
40654.92,0.211994447
40654.96,0.289639209
40655,0.371653115
40655.04,0.398949891
40655.08,0.391813971
40655.12,0.317814716
40655.17,0.426092674
40655.21,0.364483438
40655.25,0.2588815
40655.29,0.229692169
40655.33,0.325850418
40655.37,0.347695033
40655.42,0.351345545
40655.46,0.292301581
40655.5,0.288415059
40655.54,0.279801405
40655.58,0.367311397
40655.62,0.407500397
40655.67,0.394753162
40655.71,0.334899847
40655.75,0.304082679
40655.79,0.256261532
40655.83,0.228928554
40655.87,0.261891298
40655.92,0.211920702
40655.96,0.193246022
40656,0.199543541
40656.04,0.290642616
40656.08,0.460599589
40656.12,0.468821591
40656.17,0.447123317
40656.21,0.451258656
40656.25,0.35912633
40656.29,0.187255994
40656.33,0.138216627
40656.37,0.11933227
40656.42,0.195434856
40656.46,0.209624119
40656.5,0.310884377
40656.54,0.474971823
40656.58,0.482549179
40656.62,0.370185458
40656.67,0.416342228
40656.71,0.48422221
40656.75,0.548463533
40656.79,0.650940909
40656.83,0.718216305
40656.87,0.67493651
40656.92,0.619075783
40656.96,0.672070917
40657,0.614779635
40657.04,0.540793436
40657.08,0.503555822
40657.12,0.335166759
40657.17,0.349352645
40657.21,0.363551377
40657.25,0.391813848
40657.29,0.37301892
40657.33,0.244358389
40657.37,0.240267193
40657.42,0.402610837
40657.46,0.429337878
40657.5,0.402168439
40657.54,0.430517284
40657.58,0.426069032
40657.62,0.42286021
40657.67,0.434232914
40657.71,0.408658369
40657.75,0.517346683
40657.79,0.485898837
40657.83,0.603278993
40657.87,0.58613129
40657.92,0.469812093
40657.96,0.484305297
40658,0.497257774
40658.04,0.512094326
40658.08,0.521501756
40658.12,0.467920411
40658.17,0.371363264
40658.21,0.292346092
40658.25,0.338840388
40658.29,0.287600039
40658.33,0.387679691
40658.37,0.27882107
40658.42,0.280336061
40658.46,0.278521817
40658.5,0.25497805
40658.54,0.24242281
40658.58,0.233425974
40658.62,0.268964826
40658.67,0.422557822
40658.71,0.556840844
40658.75,0.624840143
40658.79,0.659832013
40658.83,0.619369963
40658.87,0.599916906
40658.92,0.564660326
40658.96,0.486845266
40659,0.487872777
40659.04,0.444524471
40659.08,0.44545308
40659.12,0.450401352
40659.17,0.431462083
40659.21,0.43071248
40659.25,0.290695153
40659.29,0.176667039
40659.33,0.277296564
40659.37,0.285435125
40659.42,0.315794019
40659.46,0.336320413
40659.5,0.375941642
40659.54,0.601708097
40659.58,0.486615886
40659.62,0.550584623
40659.67,0.62313478
40659.71,0.662701651
40659.75,0.644911986
40659.79,0.554643889
40659.83,0.566440249
40659.87,0.544022504
40659.92,0.444682094
40659.96,0.435056586
40660,0.484244284
40660.04,0.460873447
40660.08,0.455867221
40660.12,0.467744969
40660.17,0.359587777
40660.21,0.40296639
40660.25,0.438982283
40660.29,0.426971481
40660.33,0.570438187
40660.37,0.520319002
40660.42,0.481467197
40660.46,0.639149263
40660.5,0.71715579
40660.54,0.732639918
40660.58,0.748230766
40660.62,0.753432048
40660.67,0.753360798
40660.71,0.717419866
40660.75,0.635176665
40660.79,0.61824254
40660.83,0.711579812
40660.87,0.734831759
40660.92,0.750080803
40660.96,0.733257498
40661,0.735462069
40661.04,0.722294701
40661.08,0.742312528
40661.12,0.748099477
40661.17,0.733087474
40661.21,0.746166504
40661.25,0.764523848
40661.29,0.765638314
40661.33,0.715006376
40661.37,0.713136322
40661.42,0.74801491
40661.46,0.751255303
40661.5,0.794613175
40661.54,0.745290019
40661.58,0.61759545
40661.62,0.707462953
40661.67,0.746187201
40661.71,0.730465173
40661.75,0.717312327
40661.79,0.726537622
40661.83,0.591515712
40661.87,0.395328373
40661.92,0.260988947
40661.96,0.218873012
40662,0.308669123
40662.04,0.411219853
40662.08,0.346191293
40662.12,0.419899107
40662.17,0.43414478
40662.21,0.286833914
40662.25,0.191454798
40662.29,0.058748463
40662.33,0.034841215
40662.37,0.094495725
40662.42,0.107316321
40662.46,0.131867302
40662.5,0.224495394
40662.54,0.249301641
40662.58,0.1659547
40662.62,0.21182853
40662.67,0.271783316
40662.71,0.222635913
40662.75,0.244894711
40662.79,0.173431454
40662.83,0.174466386
40662.87,0.07107902
40662.92,0.307693088
40662.96,0.645079564
40663,0.574080968
40663.04,0.607717978
40663.08,0.662808168
40663.12,0.586025454
40663.17,0.456629459
40663.21,0.338281188
40663.25,0.153211482
40663.29,0.011594491
40663.33,0.019055083
40663.37,0.017359556
40663.42,0.028372531
40663.46,0.036538086
40663.5,0.037631041
40663.54,0.063688215
40663.58,0.049597552
40663.62,0.019946082
40663.67,0.0081026
40663.71,0.025250984
40663.75,0.082481252
40663.79,0.02652748
40663.83,0.043890677
40663.87,0.024810881
40663.92,0.010641234
40663.96,0.015541369
40664,0.040860456
40664.04,0.025404962
40664.08,0.011895837
40664.12,0.008199545
40664.17,0.010354627
40664.21,0.009172659
40664.25,0.004581999
40664.29,0
40664.33,0
40664.37,0
40664.42,0
40664.46,0
40664.5,0
40664.54,0.008249718
40664.58,0.036502212
40664.62,0.10647862
40664.67,0.075095882
40664.71,0.094933555
40664.75,0.15012678
40664.79,0.197829988
40664.83,0.217831779
40664.87,0.18332887
40664.92,0.157132426
40664.96,0.171607764
40665,0.109577149
40665.04,0.111953735
40665.08,0.131145305
40665.12,0.113345693
40665.17,0.085465104
40665.21,0.099308849
40665.25,0.056072202
40665.29,0.017599468
40665.33,0.033230389
40665.37,0.027579557
40665.42,0.04798535
40665.46,0.054986015
40665.5,0.066294522
40665.54,0.057341617
40665.58,0.084812525
40665.62,0.10524588
40665.67,0.115804439
40665.71,0.114773213
40665.75,0.12381216
40665.79,0.315358273
40665.83,0.523264318
40665.87,0.448390502
40665.92,0.435301456
40665.96,0.490016003
40666,0.501894904
40666.04,0.505089517
40666.08,0.534911704
40666.12,0.534921826
40666.17,0.478439615
40666.21,0.475578297
40666.25,0.334627324
40666.29,0.18228795
40666.33,0.258461846
40666.37,0.249311966
40666.42,0.278063498
40666.46,0.322780388
40666.5,0.374112469
40666.54,0.399311288
40666.58,0.346482061
40666.62,0.410275134
40666.67,0.391180282
40666.71,0.375176001
40666.75,0.596305292
40666.79,0.67863515
40666.83,0.606905553
40666.87,0.587956802
40666.92,0.535026386
40666.96,0.392148628
40667,0.524068288
40667.04,0.511111158
40667.08,0.420367438
40667.12,0.435451372
40667.17,0.46662413
40667.21,0.351050601
40667.25,0.184260186
40667.29,0.06574379
40667.33,0.288548264
40667.37,0.34369743
40667.42,0.350057895
40667.46,0.359901579
40667.5,0.337367242
40667.54,0.147935168
40667.58,0.121877028
40667.62,0.076522751
40667.67,0.171693546
40667.71,0.020076429
40667.75,0.002260265
40667.79,0
40667.83,0
40667.87,0.01262898
40667.92,0.268983699
40667.96,0.618124185
40668,0.54202283
40668.04,0.648444461
40668.08,0.617704812
40668.12,0.631671438
40668.17,0.609454389
40668.21,0.60953697
40668.25,0.344224389
40668.29,0.195783622
40668.33,0.213650943
40668.37,0.198864522
40668.42,0.193828543
40668.46,0.162923338
40668.5,0.113118955
40668.54,0.074316295
40668.58,0.125576266
40668.62,0.032529102
40668.67,0.040096568
40668.71,0.01629998
40668.75,0.016318378
40668.79,0.065405963
40668.83,0.175985327
40668.87,0.26103596
40668.92,0.231395829
40668.96,0.281322282
40669,0.335163054
40669.04,0.428495975
40669.08,0.562918971
40669.12,0.543247978
40669.17,0.612405741
40669.21,0.604793945
40669.25,0.385488761
40669.29,0.17535352
40669.33,0.260618367
40669.37,0.283351738
40669.42,0.291212667
40669.46,0.289882417
40669.5,0.278797216
40669.54,0.276287131
40669.58,0.245547521
40669.62,0.211773388
40669.67,0.20537786
40669.71,0.197960501
40669.75,0.184819615
40669.79,0.149582225
40669.83,0.471298946
40669.87,0.460556817
40669.92,0.509372502
40669.96,0.386261346
40670,0.375810442
40670.04,0.407318785
40670.08,0.446876391
40670.12,0.344448049
40670.17,0.25555815
40670.21,0.446469294
40670.25,0.172406313
40670.29,0.025573662
40670.33,0.044399655
40670.37,0.088841201
40670.42,0.062266678
40670.46,0.027108339
40670.5,0.013217049
40670.54,0.023961021
40670.58,0.019670684
40670.62,0.0096692
40670.67,0.005152186
40670.71,0.031876843
40670.75,0.059936463
40670.79,0.101785316
40670.83,0.205607716
40670.87,0.313132054
40670.92,0.359756795
40670.96,0.387260627
40671,0.160436573
40671.04,0.007072253
40671.08,0.006848808
40671.12,0
40671.17,0
40671.21,0
40671.25,0
40671.29,0
40671.33,0
40671.37,0
40671.42,0
40671.46,0
40671.5,0
40671.54,0.18006054
40671.58,0.141576653
40671.62,0.066797015
40671.67,0.043882384
40671.71,0.0131828
40671.75,0.008094858
40671.79,0.0083804
40671.83,0.008022739
40671.87,0.006595098
40671.92,0.002979291
40671.96,0
40672,0
40672.04,0
40672.08,0
40672.12,0
40672.17,0
40672.21,0.010032306
40672.25,0.019704213
40672.29,0.009680036
40672.33,0.009077645
40672.37,0.008947228
40672.42,0.011917471
40672.46,0.017184929
40672.5,0.066234104
40672.54,0.041245691
40672.58,0.02918559
40672.62,0.051472433
40672.67,0.04811991
40672.71,0.117173956
40672.75,0.1320418
40672.79,0.020885529
40672.83,0.009504386
40672.87,0
40672.92,0
40672.96,0
40673,0
40673.04,0
40673.08,0
40673.12,0.017671024
40673.17,0.062660052
40673.21,0.149592127
40673.25,0.119487958
40673.29,0.008915772
40673.33,0.008754355
40673.37,0.008155494
40673.42,0.018811871
40673.46,0.044656216
40673.5,0.092992528
40673.54,0.123808488
40673.58,0.124280739
40673.62,0.089443643
40673.67,0.08499767
40673.71,0.055906819
40673.75,0.109577938
40673.79,0.203552687
40673.83,0.195980829
40673.87,0.110413733
40673.92,0.114524616
40673.96,0.061603544
40674,0.029918745
40674.04,0.041246388
40674.08,0.015893823
40674.12,0.006723221
40674.17,0.038651474
40674.21,0.113600853
40674.25,0.054450431
40674.29,0.008238138
40674.33,0.006847174
40674.37,0.008506614
40674.42,0.01051831
40674.46,0.017455252
40674.5,0.043737606
40674.54,0.052011348
40674.58,0.041569004
40674.62,0.053878388
40674.67,0.068340609
40674.71,0.112701224
40674.75,0.16685942
40674.79,0.244456962
40674.83,0.301646025
40674.87,0.288362674
40674.92,0.229477684
40674.96,0.26551742
40675,0.092842946
40675.04,0.042218084
40675.08,0.008623734
40675.12,0.040245111
40675.17,0.045100448
40675.21,0.068613913
40675.25,0.034219902
40675.29,0.010801967
40675.33,0.010786128
40675.37,0.006944096
40675.42,0
40675.46,0.001140351
40675.5,0
40675.54,0
40675.58,0.007929656
