date,pjm_pv_jeremy_scaled_3_28
42390.42,0.302070574
42390.46,0.302957732
42390.5,0.326295403
42390.54,0.30073794
42390.58,0.249811834
42390.62,0.232129116
42390.67,0.183094437
42390.71,0.024338746
42390.75,0
42390.79,0
42390.83,0
42390.87,0
42390.92,0
42390.96,0
42391,0
42391.04,0
42391.08,0
42391.12,0
42391.17,0
42391.21,0
42391.25,0
42391.29,0
42391.33,0.04460454
42391.37,0.11743593
42391.42,0.193094932
42391.46,0.162405782
42391.5,0.162236569
42391.54,0.100604748
42391.58,0.087292244
42391.62,0.048492051
42391.67,0.024372299
42391.71,0.002203412
42391.75,0
42391.79,0
42391.83,0
42391.87,0
42391.92,0
42391.96,0
42392,0
42392.04,0
42392.08,0
42392.12,0
42392.17,0
42392.21,0
42392.25,0
42392.29,0
42392.33,0.002590108
42392.37,0.009473878
42392.42,0.02408203
42392.46,0.063551494
42392.5,0.085921538
42392.54,0.089539363
42392.58,0.071497581
42392.62,0.064349685
42392.67,0.038928249
42392.71,0.009759575
42392.75,0
42392.79,0
42392.83,0
42392.87,0
42392.92,0
42392.96,0
42393,0
42393.04,0
42393.08,0
42393.12,0
42393.17,0
42393.21,0
42393.25,0
42393.29,0
42393.33,0.129726671
42393.37,0.27138807
42393.42,0.362517471
42393.46,0.413620365
42393.5,0.415960258
42393.54,0.398899909
42393.58,0.386867755
42393.62,0.273549014
42393.67,0.208163826
42393.71,0.043191784
42393.75,0
42393.79,0
42393.83,0
42393.87,0
42393.92,0
42393.96,0
42394,0
42394.04,0
42394.08,0
42394.12,0
42394.17,0
42394.21,0
42394.25,0
42394.29,0
42394.33,0.101160669
42394.37,0.225544234
42394.42,0.284448255
42394.46,0.286782185
42394.5,0.314952502
42394.54,0.308736482
42394.58,0.32634816
42394.62,0.264798832
42394.67,0.174913678
42394.71,0.029561933
42394.75,0
42394.79,0
42394.83,0
42394.87,0
42394.92,0
42394.96,0
42395,0
42395.04,0
42395.08,0
42395.12,0
42395.17,0
42395.21,0
42395.25,0
42395.29,0
42395.33,0.036912736
42395.37,0.105645871
42395.42,0.183765553
42395.46,0.240919215
42395.5,0.221657246
42395.54,0.249175798
42395.58,0.161448466
42395.62,0.146126315
42395.67,0.080330445
42395.71,0.008646063
42395.75,0
42395.79,0
42395.83,0
42395.87,0
42395.92,0
42395.96,0
42396,0
42396.04,0
42396.08,0
42396.12,0
42396.17,0
42396.21,0
42396.25,0
42396.29,0
42396.33,0.033091903
42396.37,0.101841148
42396.42,0.2076604
42396.46,0.309749519
42396.5,0.342730558
42396.54,0.315313531
42396.58,0.312422806
42396.62,0.28335703
42396.67,0.185958927
42396.71,0.036744651
42396.75,0
42396.79,0
42396.83,0
42396.87,0
42396.92,0
42396.96,0
42397,0
42397.04,0
42397.08,0
42397.12,0
42397.17,0
42397.21,0
42397.25,0
42397.29,0
42397.33,0.11587591
42397.37,0.245807607
42397.42,0.33199062
42397.46,0.335228997
42397.5,0.396217303
42397.54,0.372205956
42397.58,0.310284981
42397.62,0.225183039
42397.67,0.14341882
42397.71,0.028178977
42397.75,0
42397.79,0
42397.83,0
42397.87,0
42397.92,0
42397.96,0
42398,0
42398.04,0
42398.08,0
42398.12,0
42398.17,0
42398.21,0
42398.25,0
42398.29,0
42398.33,0.039755602
42398.37,0.07862883
42398.42,0.152384327
42398.46,0.197275748
42398.5,0.173907492
42398.54,0.17368357
42398.58,0.207203788
42398.62,0.174001715
42398.67,0.120628503
42398.71,0.041467871
42398.75,0
42398.79,0
42398.83,0
42398.87,0
42398.92,0
42398.96,0
42399,0
42399.04,0
42399.08,0
42399.12,0
42399.17,0
42399.21,0
42399.25,0
42399.29,0
42399.33,0.123192124
42399.37,0.243700101
42399.42,0.334923898
42399.46,0.352007885
42399.5,0.353515883
42399.54,0.357930237
42399.58,0.371650657
42399.62,0.286823887
42399.67,0.199409004
42399.71,0.055056139
42399.75,0
42399.79,0
42399.83,0
42399.87,0
42399.92,0
42399.96,0
42400,0
42400.04,0
42400.08,0
42400.12,0
42400.17,0
42400.21,0
42400.25,0
42400.29,0
42400.33,0.084942332
42400.37,0.182957793
42400.42,0.312231655
42400.46,0.301854492
42400.5,0.328040471
42400.54,0.308346266
42400.58,0.305505232
42400.62,0.262356006
42400.67,0.177484516
42400.71,0.038108177
42400.75,0
42400.79,0
42400.83,0
42400.87,0
42400.92,0
42400.96,0
42401,0
42401.04,0
42401.08,0
42401.12,0
42401.17,0
42401.21,0
42401.25,0
42401.29,0
42401.33,0.076934466
42401.37,0.180149346
42401.42,0.182694436
42401.46,0.224492727
42401.5,0.347927419
42401.54,0.194435928
42401.58,0.173955639
42401.62,0.131097755
42401.67,0.076324426
42401.71,0.015374857
42401.75,0
42401.79,0
42401.83,0
42401.87,0
42401.92,0
42401.96,0
42402,0
42402.04,0
42402.08,0
42402.12,0
42402.17,0
42402.21,0
42402.25,0
42402.29,0
42402.33,0.206871021
42402.37,0.422514657
42402.42,0.563868769
42402.46,0.59131588
42402.5,0.582380205
42402.54,0.608021612
42402.58,0.546957551
42402.62,0.414512738
42402.67,0.295713486
42402.71,0.101646139
42402.75,0
42402.79,0
42402.83,0
42402.87,0
42402.92,0
42402.96,0
42403,0
42403.04,0
42403.08,0
42403.12,0
42403.17,0
42403.21,0
42403.25,0
42403.29,0
42403.33,0.012618343
42403.37,0.04124746
42403.42,0.085406265
42403.46,0.082510547
42403.5,0.126490324
42403.54,0.166495647
42403.58,0.07873134
42403.62,0.107774226
42403.67,0.073145119
42403.71,0.028249054
42403.75,0
42403.79,0
42403.83,0
42403.87,0
42403.92,0
42403.96,0
42404,0
42404.04,0
42404.08,0
42404.12,0
42404.17,0
42404.21,0
42404.25,0
42404.29,0
42404.33,0.043172354
42404.37,0.117580298
42404.42,0.148215977
42404.46,0.21666125
42404.5,0.225657042
42404.54,0.271077371
42404.58,0.202902905
42404.62,0.141232907
42404.67,0.081768746
42404.71,0.019103653
42404.75,0
42404.79,0
42404.83,0
42404.87,0
42404.92,0
42404.96,0
42405,0
42405.04,0
42405.08,0
42405.12,0
42405.17,0
42405.21,0
42405.25,0
42405.29,0
42405.33,0.041913181
42405.37,0.117037106
42405.42,0.254728832
42405.46,0.494949859
42405.5,0.595909013
42405.54,0.504450827
42405.58,0.451466324
42405.62,0.4217181
42405.67,0.377250873
42405.71,0.138472909
42405.75,0
42405.79,0
42405.83,0
42405.87,0
42405.92,0
42405.96,0
42406,0
42406.04,0
42406.08,0
42406.12,0
42406.17,0
42406.21,0
42406.25,0
42406.29,0
42406.33,0.177817499
42406.37,0.380693619
42406.42,0.521354497
42406.46,0.60797184
42406.5,0.632079842
42406.54,0.609977625
42406.58,0.512160414
42406.62,0.493173992
42406.67,0.349822463
42406.71,0.118447052
42406.75,0
42406.79,0
42406.83,0
42406.87,0
42406.92,0
42406.96,0
42407,0
42407.04,0
42407.08,0
42407.12,0
42407.17,0
42407.21,0
42407.25,0
42407.29,0
42407.33,0.153443509
42407.37,0.306386891
42407.42,0.397577989
42407.46,0.464236567
42407.5,0.469873999
42407.54,0.476462903
42407.58,0.405566705
42407.62,0.316941732
42407.67,0.217433928
42407.71,0.076275383
42407.75,0
42407.79,0
42407.83,0
42407.87,0
42407.92,0
42407.96,0
42408,0
42408.04,0
42408.08,0
42408.12,0
42408.17,0
42408.21,0
42408.25,0
42408.29,0
42408.33,0.141291572
42408.37,0.265161285
42408.42,0.370069417
42408.46,0.471284579
42408.5,0.488065158
42408.54,0.471914969
42408.58,0.340102974
42408.62,0.211676051
42408.67,0.122696913
42408.71,0.029063526
42408.75,0
42408.79,0
42408.83,0
42408.87,0
42408.92,0
42408.96,0
42409,0
42409.04,0
42409.08,0
42409.12,0
42409.17,0
42409.21,0
42409.25,0
42409.29,0
42409.33,0.020284908
42409.37,0.05925574
42409.42,0.130699233
42409.46,0.184975449
42409.5,0.139809281
42409.54,0.139896823
42409.58,0.171120498
42409.62,0.110079764
42409.67,0.098056958
42409.71,0.02703113
42409.75,0
42409.79,0
42409.83,0
42409.87,0
42409.92,0
42409.96,0
42410,0
42410.04,0
42410.08,0
42410.12,0
42410.17,0
42410.21,0
42410.25,0
42410.29,0
42410.33,0.08458762
42410.37,0.216118737
42410.42,0.479612179
42410.46,0.507132797
42410.5,0.571792056
42410.54,0.46368146
42410.58,0.39017571
42410.62,0.264063339
42410.67,0.215561313
42410.71,0.069687023
42410.75,0
42410.79,0
42410.83,0
42410.87,0
42410.92,0
42410.96,0
42411,0
42411.04,0
42411.08,0
42411.12,0
42411.17,0
42411.21,0
42411.25,0
42411.29,0
42411.33,0.243410072
42411.37,0.454403152
42411.42,0.336966507
42411.46,0.573985905
42411.5,0.499361943
42411.54,0.462533348
42411.58,0.526832857
42411.62,0.459763567
42411.67,0.351555783
42411.71,0.161586521
42411.75,0
42411.79,0
42411.83,0
42411.87,0
42411.92,0
42411.96,0
42412,0
42412.04,0
42412.08,0
42412.12,0
42412.17,0
42412.21,0
42412.25,0
42412.29,0
42412.33,0.20683641
42412.37,0.33936511
42412.42,0.489419529
42412.46,0.532429098
42412.5,0.529598726
42412.54,0.496561568
42412.58,0.421527627
42412.62,0.278129981
42412.67,0.172999557
42412.71,0.051568381
42412.75,0
42412.79,0
42412.83,0
42412.87,0
42412.92,0
42412.96,0
42413,0
42413.04,0
42413.08,0
42413.12,0
42413.17,0
42413.21,0
42413.25,0
42413.29,0
42413.33,0.260032742
42413.37,0.454125762
42413.42,0.478066162
42413.46,0.612258115
42413.5,0.597987045
42413.54,0.542449535
42413.58,0.553652931
42413.62,0.50252751
42413.67,0.353363814
42413.71,0.143668362
42413.75,0
42413.79,0
42413.83,0
42413.87,0
42413.92,0
42413.96,0
42414,0
42414.04,0
42414.08,0
42414.12,0
42414.17,0
42414.21,0
42414.25,0
42414.29,0
42414.33,0.293064468
42414.37,0.523701802
42414.42,0.673433077
42414.46,0.730453008
42414.5,0.679962686
42414.54,0.750869826
42414.58,0.697438279
42414.62,0.582955785
42414.67,0.4087644
42414.71,0.170918231
42414.75,0
42414.79,0
42414.83,0
42414.87,0
42414.92,0
42414.96,0
42415,0
42415.04,0
42415.08,0
42415.12,0
42415.17,0
42415.21,0
42415.25,0
42415.29,0
42415.33,0.022889701
42415.37,0.055399468
42415.42,0.091065612
42415.46,0.14336689
42415.5,0.118518543
42415.54,0.118046269
42415.58,0.087564333
42415.62,0.094409247
42415.67,0.052651844
42415.71,0.029428245
42415.75,0
42415.79,0
42415.83,0
42415.87,0
42415.92,0
42415.96,0
42416,0
42416.04,0
42416.08,0
42416.12,0
42416.17,0
42416.21,0
42416.25,0
42416.29,0
42416.33,0.02809428
42416.37,0.068256709
42416.42,0.108423631
42416.46,0.141784016
42416.5,0.130138567
42416.54,0.170182662
42416.58,0.311773417
42416.62,0.338467683
42416.67,0.260186606
42416.71,0.122069045
42416.75,0
42416.79,0
42416.83,0
42416.87,0
42416.92,0
42416.96,0
42417,0
42417.04,0
42417.08,0
42417.12,0
42417.17,0
42417.21,0
42417.25,0
42417.29,0
42417.33,0.128098794
42417.37,0.150461706
42417.42,0.274595812
42417.46,0.363001887
42417.5,0.413368912
42417.54,0.376213572
42417.58,0.365580846
42417.62,0.260497742
42417.67,0.155521769
42417.71,0.057073851
42417.75,0
42417.79,0
42417.83,0
42417.87,0
42417.92,0
42417.96,0
42418,0
42418.04,0
42418.08,0
42418.12,0
42418.17,0
42418.21,0
42418.25,0
42418.29,0.001736687
42418.33,0.252046337
42418.37,0.456346364
42418.42,0.643360118
42418.46,0.725059688
42418.5,0.757643528
42418.54,0.747049918
42418.58,0.695546359
42418.62,0.595797491
42418.67,0.433798057
42418.71,0.204358433
42418.75,0
42418.79,0
42418.83,0
42418.87,0
42418.92,0
42418.96,0
42419,0
42419.04,0
42419.08,0
42419.12,0
42419.17,0
42419.21,0
42419.25,0
42419.29,0.004432525
42419.33,0.132557075
42419.37,0.257713606
42419.42,0.325580207
42419.46,0.450975776
42419.5,0.43577628
42419.54,0.420788273
42419.58,0.419520643
42419.62,0.346296784
42419.67,0.194198958
42419.71,0.076841449
42419.75,0
42419.79,0
42419.83,0
42419.87,0
42419.92,0
42419.96,0
42420,0
42420.04,0
42420.08,0
42420.12,0
42420.17,0
42420.21,0
42420.25,0
42420.29,0.007152599
42420.33,0.176387516
42420.37,0.335821012
42420.42,0.418134256
42420.46,0.48939559
42420.5,0.493546238
42420.54,0.454654187
42420.58,0.408292436
42420.62,0.465345083
42420.67,0.387311473
42420.71,0.172718137
42420.75,0
42420.79,0
42420.83,0
42420.87,0
42420.92,0
42420.96,0
42421,0
42421.04,0
42421.08,0
42421.12,0
42421.17,0
42421.21,0
42421.25,0
42421.29,0.005122778
42421.33,0.122607886
42421.37,0.261923039
42421.42,0.222862048
42421.46,0.227998522
42421.5,0.314534399
42421.54,0.348162608
42421.58,0.316520329
42421.62,0.167631658
42421.67,0.12911916
42421.71,0.054307537
42421.75,0
42421.79,0
42421.83,0
42421.87,0
42421.92,0
42421.96,0
42422,0
42422.04,0
42422.08,0
42422.12,0
42422.17,0
42422.21,0
42422.25,0
42422.29,0.016266846
42422.33,0.251637363
42422.37,0.45451864
42422.42,0.583699329
42422.46,0.66195427
42422.5,0.668249799
42422.54,0.670360811
42422.58,0.61482414
42422.62,0.490939925
42422.67,0.349805637
42422.71,0.163804254
42422.75,0
42422.79,0
42422.83,0
42422.87,0
42422.92,0
42422.96,0
42423,0
42423.04,0
42423.08,0
42423.12,0
42423.17,0
42423.21,0
42423.25,0
42423.29,0.001010371
42423.33,0.028563245
42423.37,0.069230328
42423.42,0.10175909
42423.46,0.116510452
42423.5,0.108563459
42423.54,0.141524773
42423.58,0.135604997
42423.62,0.123173003
42423.67,0.087559942
42423.71,0.041698713
42423.75,0
42423.79,0
42423.83,0
42423.87,0
42423.92,0
42423.96,0
42424,0
42424.04,0
42424.08,0
42424.12,0
42424.17,0
42424.21,0
42424.25,0
42424.29,0.002473391
42424.33,0.026100244
42424.37,0.056798308
42424.42,0.104374967
42424.46,0.172675694
42424.5,0.172492804
42424.54,0.172312701
42424.58,0.10533441
42424.62,0.068282016
42424.67,0.014401408
42424.71,0.036770788
42424.75,0
42424.79,0
42424.83,0
42424.87,0
42424.92,0
42424.96,0
42425,0
42425.04,0
42425.08,0
42425.12,0
42425.17,0
42425.21,0
42425.25,0
42425.29,0.003124396
42425.33,0.044615138
42425.37,0.12088863
42425.42,0.14879156
42425.46,0.156832831
42425.5,0.158097363
42425.54,0.151174147
42425.58,0.114732685
42425.62,0.184928109
42425.67,0.130203439
42425.71,0.052716506
42425.75,0
42425.79,0
42425.83,0
42425.87,0
42425.92,0
42425.96,0
42426,0
42426.04,0
42426.08,0
42426.12,0
42426.17,0
42426.21,0
42426.25,0
42426.29,0.030374453
42426.33,0.199157588
42426.37,0.315783786
42426.42,0.429901891
42426.46,0.542452013
42426.5,0.553143345
42426.54,0.648748791
42426.58,0.669926717
42426.62,0.549283544
42426.67,0.378198267
42426.71,0.214294544
42426.75,0
42426.79,0
42426.83,0
42426.87,0
42426.92,0
42426.96,0
42427,0
42427.04,0
42427.08,0
42427.12,0
42427.17,0
42427.21,0
42427.25,0
42427.29,0.039225555
42427.33,0.263796454
42427.37,0.475678424
42427.42,0.567836489
42427.46,0.650690293
42427.5,0.658554513
42427.54,0.653574421
42427.58,0.667286353
42427.62,0.564721665
42427.67,0.392068478
42427.71,0.188221218
42427.75,0
42427.79,0
42427.83,0
42427.87,0
42427.92,0
42427.96,0
42428,0
42428.04,0
42428.08,0
42428.12,0
42428.17,0
42428.21,0
42428.25,0
42428.29,0.042163117
42428.33,0.275510759
42428.37,0.465273547
42428.42,0.597536446
42428.46,0.666204732
42428.5,0.688306057
42428.54,0.678175413
42428.58,0.634228484
42428.62,0.545439413
42428.67,0.399701854
42428.71,0.198095708
42428.75,0.003675258
42428.79,0
42428.83,0
42428.87,0
42428.92,0
42428.96,0
42429,0
42429.04,0
42429.08,0
42429.12,0
42429.17,0
42429.21,0
42429.25,0
42429.29,0.042163117
42429.33,0.275510759
42429.37,0.465273547
42429.42,0.597536446
42429.46,0.666204732
42429.5,0.688306057
42429.54,0.678175413
42429.58,0.634228484
42429.62,0.545439413
42429.67,0.399701854
42429.71,0.198095708
42429.75,0.003675258
42429.79,0
42429.83,0
42429.87,0
42429.92,0
42429.96,0
42430,0
42430.04,0
42430.08,0
42430.12,0
42430.17,0
42430.21,0
42430.25,0
42430.29,0.027928664
42430.33,0.09307012
42430.37,0.145933545
42430.42,0.205261312
42430.46,0.499880355
42430.5,0.600452963
42430.54,0.545970006
42430.58,0.708679639
42430.62,0.719384232
42430.67,0.527537513
42430.71,0.260664079
42430.75,0.002647309
42430.79,0
42430.83,0
42430.87,0
42430.92,0
42430.96,0
42431,0
42431.04,0
42431.08,0
42431.12,0
42431.17,0
42431.21,0
42431.25,0
42431.29,0.069468985
42431.33,0.360808673
42431.37,0.606058896
42431.42,0.770781308
42431.46,0.842388274
42431.5,0.868511056
42431.54,0.857556369
42431.58,0.803528827
42431.62,0.588689255
42431.67,0.409196638
42431.71,0.184830121
42431.75,0.001680034
42431.79,0
42431.83,0
42431.87,0
42431.92,0
42431.96,0
42432,0
42432.04,0
42432.08,0
42432.12,0
42432.17,0
42432.21,0
42432.25,0
42432.29,0.067543541
42432.33,0.328832651
42432.37,0.477946032
42432.42,0.644935562
42432.46,0.815000914
42432.5,0.762582345
42432.54,0.843626248
42432.58,0.765112297
42432.62,0.685118498
42432.67,0.50742585
42432.71,0.249502246
42432.75,0.001427573
42432.79,0
42432.83,0
42432.87,0
42432.92,0
42432.96,0
42433,0
42433.04,0
42433.08,0
42433.12,0
42433.17,0
42433.21,0
42433.25,0
42433.29,0.094702064
42433.33,0.395210687
42433.37,0.57721384
42433.42,0.715649361
42433.46,0.852171489
42433.5,0.769042968
42433.54,0.625322368
42433.58,0.617964675
42433.62,0.398172578
42433.67,0.24531328
42433.71,0.107661055
42433.75,0.001237468
42433.79,0
42433.83,0
42433.87,0
42433.92,0
42433.96,0
42434,0
42434.04,0
42434.08,0
42434.12,0
42434.17,0
42434.21,0
42434.25,0
42434.29,0.013431855
42434.33,0.079856671
42434.37,0.142019382
42434.42,0.246581887
42434.46,0.276896393
42434.5,0.292059752
42434.54,0.394680276
42434.58,0.356356249
42434.62,0.300288733
42434.67,0.221807264
42434.71,0.095964389
42434.75,0.000176449
42434.79,0
42434.83,0
42434.87,0
42434.92,0
42434.96,0
42435,0
42435.04,0
42435.08,0
42435.12,0
42435.17,0
42435.21,0
42435.25,0
42435.29,0.072362328
42435.33,0.25443963
42435.37,0.458971166
42435.42,0.60618821
42435.46,0.679584119
42435.5,0.60882655
42435.54,0.598053554
42435.58,0.437444913
42435.62,0.382270472
42435.67,0.32237253
42435.71,0.164336893
42435.75,0.000526106
42435.79,0
42435.83,0
42435.87,0
42435.92,0
42435.96,0
42436,0
42436.04,0
42436.08,0
42436.12,0
42436.17,0
42436.21,0
42436.25,0
42436.29,0.024217118
42436.33,0.126752403
42436.37,0.226944276
42436.42,0.282494693
42436.46,0.376817831
42436.5,0.495794044
42436.54,0.484586335
42436.58,0.417890374
42436.62,0.456485165
42436.67,0.349554102
42436.71,0.201698468
42436.75,0.007541733
42436.79,0
42436.83,0
42436.87,0
42436.92,0
42436.96,0
42437,0
42437.04,0
42437.08,0
42437.12,0
42437.17,0
42437.21,0
42437.25,0
42437.29,0.082926299
42437.33,0.369056946
42437.37,0.619781374
42437.42,0.788802959
42437.46,0.87969804
42437.5,0.910618689
42437.54,0.875947661
42437.58,0.822576529
42437.62,0.688489812
42437.67,0.468990229
42437.71,0.221517369
42437.75,0.002748162
42437.79,0
42437.83,0
42437.87,0
42437.92,0
42437.96,0
42438,0
42438.04,0
42438.08,0
42438.12,0
42438.17,0
42438.21,0
42438.25,0
42438.29,0.074850017
42438.33,0.25923202
42438.37,0.361043827
42438.42,0.496885196
42438.46,0.553651646
42438.5,0.738936447
42438.54,0.765187386
42438.58,0.706884772
42438.62,0.652445723
42438.67,0.470824283
42438.71,0.232735811
42438.75,0.009530962
42438.79,0
42438.83,0
42438.87,0
42438.92,0
42438.96,0
42439,0
42439.04,0
42439.08,0
42439.12,0
42439.17,0
42439.21,0
42439.25,0
42439.29,0.111487671
42439.33,0.396178456
42439.37,0.621762496
42439.42,0.759908427
42439.46,0.820422529
42439.5,0.824074034
42439.54,0.819488391
42439.58,0.762407394
42439.62,0.646388853
42439.67,0.455622238
42439.71,0.247793495
42439.75,0.010194647
42439.79,0
42439.83,0
42439.87,0
42439.92,0
42439.96,0
42440,0
42440.04,0
42440.08,0
42440.12,0
42440.17,0
42440.21,0
42440.25,0
42440.29,0.066755944
42440.33,0.233943814
42440.37,0.409054777
42440.42,0.432165136
42440.46,0.547732108
42440.5,0.539927014
42440.54,0.563925292
42440.58,0.534672722
42440.62,0.451903697
42440.67,0.289791836
42440.71,0.137213927
42440.75,0.001995528
42440.79,0
42440.83,0
42440.87,0
42440.92,0
42440.96,0
42441,0
42441.04,0
42441.08,0
42441.12,0
42441.17,0
42441.21,0
42441.25,0
42441.29,0.055403976
42441.33,0.192483269
42441.37,0.307694403
42441.42,0.516473433
42441.46,0.709189235
42441.5,0.797202876
42441.54,0.802145523
42441.58,0.777626563
42441.62,0.652714102
42441.67,0.502426885
42441.71,0.285047833
42441.75,0.020157844
42441.79,0
42441.83,0
42441.87,0
42441.92,0
42441.96,0
42442,0
42442.04,0
42442.08,0
42442.12,0
42442.17,0
42442.21,0
42442.25,0
42442.29,0.105842471
42442.33,0.32420458
42442.37,0.443897553
42442.42,0.572277957
42442.46,0.518054359
42442.5,0.390639956
42442.54,0.437592028
42442.58,0.346036705
42442.62,0.311776554
42442.67,0.191264861
42442.71,0.112793781
42442.75,0.008257628
42442.79,0
42442.83,0
42442.87,0
42442.92,0
42442.96,0
42443,0
42443.04,0
42443.08,0
42443.12,0
42443.17,0
42443.21,0
42443.25,0.02029783
42443.29,0.073218655
42443.33,0.132470241
42443.37,0.237909696
42443.42,0.229129572
42443.46,0.19096639
42443.5,0.192544048
42443.54,0.167225353
42443.58,0.125463951
42443.62,0.104225067
42443.67,0.049362554
42443.71,0.00335151
42443.75,0
42443.79,0
42443.83,0
42443.87,0
42443.92,0
42443.96,0
42444,0
42444.04,0
42444.08,0
42444.12,0
42444.17,0
42444.21,0
42444.25,0.058872451
42444.29,0.073458191
42444.33,0.132739772
42444.37,0.13023588
42444.42,0.203516289
42444.46,0.235572873
42444.5,0.192708854
42444.54,0.179258838
42444.58,0.116092692
42444.62,0.090231538
42444.67,0.229735071
42444.71,0.014902946
42444.75,0
42444.79,0
42444.83,0
42444.87,0
42444.92,0
42444.96,0
42445,0
42445.04,0
42445.08,0
42445.12,0
42445.17,0
42445.21,0
42445.25,0.041027349
42445.29,0.10115717
42445.33,0.153963614
42445.37,0.214996293
42445.42,0.275667072
42445.46,0.316144617
42445.5,0.271042306
42445.54,0.40215903
42445.58,0.32036337
42445.62,0.268775412
42445.67,0.224521649
42445.71,0.020656577
42445.75,0
42445.79,0
42445.83,0
42445.87,0
42445.92,0
42445.96,0
42446,0
42446.04,0
42446.08,0
42446.12,0
42446.17,0
42446.21,0
42446.25,0.097730837
42446.29,0.308900891
42446.33,0.446042188
42446.37,0.539193673
42446.42,0.684414943
42446.46,0.792002837
42446.5,0.699208721
42446.54,0.629048933
42446.58,0.479553831
42446.62,0.401208734
42446.67,0.21787426
42446.71,0.024486494
42446.75,0
42446.79,0
42446.83,0
42446.87,0
42446.92,0
42446.96,0
42447,0
42447.04,0
42447.08,0
42447.12,0
42447.17,0
42447.21,0
42447.25,0.129789925
42447.29,0.335835753
42447.33,0.567560712
42447.37,0.687609241
42447.42,0.649585653
42447.46,0.543555478
42447.5,0.593363357
42447.54,0.665617145
42447.58,0.431621904
42447.62,0.231298585
42447.67,0.225267994
42447.71,0.022936702
42447.75,0
42447.79,0
42447.83,0
42447.87,0
42447.92,0
42447.96,0
42448,0
42448.04,0
42448.08,0
42448.12,0
42448.17,0
42448.21,0
42448.25,0.170014937
42448.29,0.451406335
42448.33,0.672383943
42448.37,0.81602284
42448.42,0.833293519
42448.46,0.663415929
42448.5,0.532498683
42448.54,0.687823131
42448.58,0.651848471
42448.62,0.45035306
42448.67,0.25949441
42448.71,0.031543137
42448.75,0
42448.79,0
42448.83,0
42448.87,0
42448.92,0
42448.96,0
42449,0
42449.04,0
42449.08,0
42449.12,0
42449.17,0
42449.21,0
42449.25,0.067738306
42449.29,0.179040745
42449.33,0.337785395
42449.37,0.332567287
42449.42,0.367169563
42449.46,0.279018993
42449.5,0.310214855
42449.54,0.216045948
42449.58,0.224447477
42449.62,0.185624867
42449.67,0.092266421
42449.71,0.011368279
42449.75,0
42449.79,0
42449.83,0
42449.87,0
42449.92,0
42449.96,0
42450,0
42450.04,0
42450.08,0
42450.12,0
42450.17,0
42450.21,0
42450.25,0.061237614
42450.29,0.09846418
42450.33,0.189346073
42450.37,0.301773812
42450.42,0.317156865
42450.46,0.29397875
42450.5,0.281912556
42450.54,0.240723201
42450.58,0.114989369
42450.62,0.101221865
42450.67,0.049848068
42450.71,0.006338354
42450.75,0
42450.79,0
42450.83,0
42450.87,0
42450.92,0
42450.96,0
42451,0
42451.04,0
42451.08,0
42451.12,0
42451.17,0
42451.21,0
42451.25,0.173667908
42451.29,0.467880164
42451.33,0.707163609
42451.37,0.790170154
42451.42,0.802133672
42451.46,0.807116691
42451.5,0.807677061
42451.54,0.685867006
42451.58,0.622794145
42451.62,0.530877315
42451.67,0.303029853
42451.71,0.040408994
42451.75,0
42451.79,0
42451.83,0
42451.87,0
42451.92,0
42451.96,0
42452,0
42452.04,0
42452.08,0
42452.12,0
42452.17,0
42452.21,0
42452.25,0.15726635
42452.29,0.40771173
42452.33,0.62954326
42452.37,0.742341256
42452.42,0.871342117
42452.46,0.90456692
42452.5,0.912386413
42452.54,0.844256894
42452.58,0.716127758
42452.62,0.500038475
42452.67,0.257820745
42452.71,0.031470949
42452.75,0
42452.79,0
42452.83,0
42452.87,0
42452.92,0
42452.96,0
42453,0
42453.04,0
42453.08,0
42453.12,0
42453.17,0
42453.21,0
42453.25,0.10978176
42453.29,0.298077834
42453.33,0.467945413
42453.37,0.575663407
42453.42,0.722898012
42453.46,0.760964736
42453.5,0.756873142
42453.54,0.687280411
42453.58,0.607288741
42453.62,0.469854749
42453.67,0.256564852
42453.71,0.032596014
42453.75,0
42453.79,0
42453.83,0
42453.87,0
42453.92,0
42453.96,0
42454,0
42454.04,0
42454.08,0
42454.12,0
42454.17,0
42454.21,0
42454.25,0.157185748
42454.29,0.395807366
42454.33,0.606570223
42454.37,0.749055016
42454.42,0.81097116
42454.46,0.846589132
42454.5,0.814333461
42454.54,0.735418254
42454.58,0.568899885
42454.62,0.483576473
42454.67,0.254544736
42454.71,0.035049829
42454.75,0
42454.79,0
42454.83,0
42454.87,0
42454.92,0
42454.96,0
42455,0
42455.04,0
42455.08,0
42455.12,0
42455.17,0
42455.21,0
42455.25,0.058420339
42455.29,0.167629146
42455.33,0.284908156
42455.37,0.23272413
42455.42,0.299505244
42455.46,0.457535822
42455.5,0.460157281
42455.54,0.433474256
42455.58,0.367903262
42455.62,0.339599878
42455.67,0.180901895
42455.71,0.025356928
42455.75,0
42455.79,0
42455.83,0
42455.87,0
42455.92,0
42455.96,0
42456,0
42456.04,0
42456.08,0
42456.12,0
42456.17,0
42456.21,0
42456.25,0.202423273
42456.29,0.4730758
42456.33,0.702605389
42456.37,0.854785445
42456.42,0.92738871
42456.46,0.947044186
42456.5,0.924601409
42456.54,0.856223152
42456.58,0.729568059
42456.62,0.510971714
42456.67,0.271978505
42456.71,0.042634947
42456.75,0
42456.79,0
42456.83,0
