Date,Power (MW per MW installed capacity)
40682.25,0.457375081
40682.29167,0.379806068
40682.33333,0.334584235
40682.375,0.298171396
40682.41667,0.278194957
40682.45833,0.315961779
40682.5,0.371348714
40682.54167,0.425015445
40682.58333,0.475112543
40682.625,0.554690311
40682.66667,0.625120696
40682.70833,0.660708922
40682.75,0.7113939
40682.79167,0.747254652
40682.83333,0.739069184
40682.875,0.733095241
40682.91667,0.717463331
40682.95833,0.675167214
40683,0.620473857
40683.04167,0.571745215
40683.08333,0.541549338
40683.125,0.510292441
40683.16667,0.441571866
40683.20833,0.371556477
40683.25,0.240499873
40683.29167,0.14542488
40683.33333,0.086906097
40683.375,0.049935007
40683.41667,0.044220799
40683.45833,0.050251942
40683.5,0.088002657
40683.54167,0.170048217
40683.58333,0.265899442
40683.625,0.391559941
40683.66667,0.492445152
40683.70833,0.579738135
40683.75,0.633387665
40683.79167,0.667269574
40683.83333,0.653628424
40683.875,0.648675392
40683.91667,0.649389289
40683.95833,0.626936662
40684,0.59282957
40684.04167,0.563959646
40684.08333,0.537142365
40684.125,0.513990264
40684.16667,0.497262176
40684.20833,0.45209969
40684.25,0.339565105
40684.29167,0.263947118
40684.33333,0.199001312
40684.375,0.176145991
40684.41667,0.171840978
40684.45833,0.191435815
40684.5,0.249832193
40684.54167,0.33216497
40684.58333,0.419693487
40684.625,0.494607022
40684.66667,0.559487909
40684.70833,0.598967766
40684.75,0.638964307
40684.79167,0.683578576
40684.83333,0.662881913
40684.875,0.662139709
40684.91667,0.659004653
40684.95833,0.652459982
40685,0.648450231
40685.04167,0.641492997
40685.08333,0.628964898
40685.125,0.633375578
40685.16667,0.613894063
40685.20833,0.582017279
40685.25,0.505106035
40685.29167,0.444294276
40685.33333,0.41851441
40685.375,0.419844079
40685.41667,0.456073775
40685.45833,0.500909712
40685.5,0.553275805
40685.54167,0.603117472
40685.58333,0.672178732
40685.625,0.750285561
40685.66667,0.809725968
40685.70833,0.79042905
40685.75,0.772772024
40685.79167,0.776885273
40685.83333,0.762038866
40685.875,0.744139835
40685.91667,0.717680319
40685.95833,0.681636275
40686,0.654330581
40686.04167,0.635507794
40686.08333,0.611658264
40686.125,0.599951672
40686.16667,0.621474314
40686.20833,0.602065121
40686.25,0.544321706
40686.29167,0.515457112
40686.33333,0.483158351
40686.375,0.46241518
40686.41667,0.493544306
40686.45833,0.530206994
40686.5,0.550601785
40686.54167,0.57292088
40686.58333,0.636397442
40686.625,0.681821849
40686.66667,0.723310726
40686.70833,0.744364314
40686.75,0.665493589
40686.79167,0.606452312
40686.83333,0.572741686
40686.875,0.570855761
40686.91667,0.58551125
40686.95833,0.619713238
40687,0.630665186
40687.04167,0.619955023
40687.08333,0.598765751
40687.125,0.633943008
40687.16667,0.649671587
40687.20833,0.632528935
40687.25,0.527876894
40687.29167,0.423624398
40687.33333,0.385332353
40687.375,0.365528397
40687.41667,0.366623286
40687.45833,0.373257099
40687.5,0.403117178
40687.54167,0.429215545
40687.58333,0.47443382
40687.625,0.518968725
40687.66667,0.554847565
40687.70833,0.581751372
40687.75,0.591471716
40687.79167,0.629174845
40687.83333,0.635399468
40687.875,0.616206458
40687.91667,0.589428135
40687.95833,0.563516322
40688,0.501058349
40688.04167,0.440615557
40688.08333,0.390688377
40688.125,0.341910851
40688.16667,0.296350562
40688.20833,0.229504229
40688.25,0.150508732
40688.29167,0.094058341
40688.33333,0.071608693
40688.375,0.080193025
40688.41667,0.112212635
40688.45833,0.221435654
40688.5,0.378491943
40688.54167,0.496752314
40688.58333,0.552485883
40688.625,0.593592277
40688.66667,0.618049867
40688.70833,0.62792244
40688.75,0.610677068
40688.79167,0.597235719
40688.83333,0.567698072
40688.875,0.546666715
40688.91667,0.52214498
40688.95833,0.503758245
40689,0.48768685
40689.04167,0.46957765
40689.08333,0.437497375
40689.125,0.41556699
40689.16667,0.387840877
40689.20833,0.39564351
40689.25,0.38510217
40689.29167,0.395154854
40689.33333,0.40139599
40689.375,0.409890674
40689.41667,0.425358646
40689.45833,0.45403574
40689.5,0.470427659
40689.54167,0.48544662
40689.58333,0.504326967
40689.625,0.530080777
40689.66667,0.539446853
40689.70833,0.546191522
40689.75,0.529408591
40689.79167,0.573476849
40689.83333,0.599653862
40689.875,0.609323644
40689.91667,0.61698771
40689.95833,0.596527441
40690,0.577197699
40690.04167,0.538593581
40690.08333,0.496543978
40690.125,0.461095751
40690.16667,0.435605513
40690.20833,0.411274041
40690.25,0.360274669
40690.29167,0.340031243
40690.33333,0.337090385
40690.375,0.356985552
40690.41667,0.404033669
40690.45833,0.419677605
40690.5,0.426630306
40690.54167,0.434827348
40690.58333,0.466083387
40690.625,0.510245842
40690.66667,0.537315871
40690.70833,0.568167127
40690.75,0.557411806
40690.79167,0.573062475
40690.83333,0.578214347
40690.875,0.586361674
40690.91667,0.599061053
40690.95833,0.607446457
40691,0.627761838
40691.04167,0.623699778
40691.08333,0.610818219
40691.125,0.585865749
40691.16667,0.562422899
40691.20833,0.546798388
40691.25,0.484936556
40691.29167,0.513203486
40691.33333,0.537151989
40691.375,0.523295483
40691.41667,0.503549286
40691.45833,0.534455643
40691.5,0.595109975
40691.54167,0.656114378
40691.58333,0.71907307
40691.625,0.745899255
40691.66667,0.735426668
40691.70833,0.690675956
40691.75,0.607136633
40691.79167,0.533887739
40691.83333,0.5986609
40691.875,0.591791184
40691.91667,0.57652178
40691.95833,0.554563797
40692,0.528895312
40692.04167,0.515451467
40692.08333,0.498325879
40692.125,0.491298188
40692.16667,0.482627904
40692.20833,0.430737611
40692.25,0.387252241
40692.29167,0.40178292
40692.33333,0.444358384
40692.375,0.496368002
40692.41667,0.547851807
40692.45833,0.592104094
40692.5,0.644393236
40692.54167,0.685695952
40692.58333,0.685174236
40692.625,0.748578033
40692.66667,0.787943777
40692.70833,0.771424656
40692.75,0.779270009
40692.79167,0.810332688
40692.83333,0.785468728
40692.875,0.771686933
40692.91667,0.780715838
40692.95833,0.776953838
40693,0.731698952
40693.04167,0.676436267
40693.08333,0.625515002
40693.125,0.586637192
40693.16667,0.552227692
40693.20833,0.499862409
40693.25,0.399208919
40693.29167,0.320876759
40693.33333,0.227694956
40693.375,0.152793165
40693.41667,0.11295759
40693.45833,0.098803349
40693.5,0.094391203
40693.54167,0.097569707
40693.58333,0.114069186
40693.625,0.160218924
40693.66667,0.213546568
40693.70833,0.280515419
40693.75,0.342544741
40693.79167,0.411583395
40693.83333,0.385014511
40693.875,0.295869031
40693.91667,0.203099715
40693.95833,0.149665826
40694,0.111797529
40694.04167,0.084056165
40694.08333,0.062823374
40694.125,0.057764052
40694.16667,0.059297739
40694.20833,0.065459398
40694.25,0.043401947
40694.29167,0.025138484
40694.33333,0.049397659
40694.375,0.11999093
40694.41667,0.200563551
40694.45833,0.318415105
40694.5,0.406495586
40694.54167,0.468804566
40694.58333,0.505363189
40694.625,0.520123415
40694.66667,0.528630055
40694.70833,0.534807766
40694.75,0.475530688
40694.79167,0.474121893
40694.83333,0.472094606
40694.875,0.424915675
40694.91667,0.383611522
40694.95833,0.335378334
40695,0.310631273
40695.04167,0.317060495
40695.08333,0.299157386
40695.125,0.293987443
40695.16667,0.283755543
40695.20833,0.270507781
40695.25,0.229256363
40695.29167,0.214302876
40695.33333,0.264051685
40695.375,0.311210202
40695.41667,0.421781587
40695.45833,0.489102289
40695.5,0.532861923
40695.54167,0.555753143
40695.58333,0.583414627
40695.625,0.617389288
40695.66667,0.636805166
40695.70833,0.651549327
40695.75,0.609069563
40695.79167,0.550676151
40695.83333,0.483566116
40695.875,0.482798113
40695.91667,0.47580178
40695.95833,0.441316843
40696,0.417180713
40696.04167,0.40092787
40696.08333,0.391891404
40696.125,0.381592355
40696.16667,0.370574255
40696.20833,0.336711635
40696.25,0.301369154
40696.29167,0.279458503
40696.33333,0.278659931
40696.375,0.263351546
40696.41667,0.272687847
40696.45833,0.305254345
40696.5,0.365058997
40696.54167,0.423611206
40696.58333,0.457252289
40696.625,0.497089306
40696.66667,0.540772239
40696.70833,0.592326476
40696.75,0.63606549
40696.79167,0.682773696
40696.83333,0.674212771
40696.875,0.650038305
40696.91667,0.585045828
40696.95833,0.525625521
40697,0.466012857
40697.04167,0.426265333
40697.08333,0.401132903
40697.125,0.347397377
40697.16667,0.278467124
40697.20833,0.225297778
40697.25,0.105661706
40697.29167,0.043142186
40697.33333,0.025344477
40697.375,0.019365321
40697.41667,0.015314691
40697.45833,0.012479694
40697.5,0.008500334
40697.54167,0.022591295
40697.58333,0.06828735
40697.625,0.162904196
40697.66667,0.252009505
40697.70833,0.297332536
40697.75,0.300787278
40697.79167,0.281522391
40697.83333,0.262138593
40697.875,0.262507649
40697.91667,0.259893662
40697.95833,0.264169067
40698,0.271983025
40698.04167,0.259573127
40698.08333,0.26250663
40698.125,0.248556346
40698.16667,0.264265317
40698.20833,0.315536188
40698.25,0.345630428
40698.29167,0.286783521
40698.33333,0.247867135
40698.375,0.326290316
40698.41667,0.414443637
40698.45833,0.480394122
40698.5,0.515945632
40698.54167,0.497333344
40698.58333,0.440664026
40698.625,0.409389632
40698.66667,0.41010103
40698.70833,0.365226331
40698.75,0.305968199
40698.79167,0.270210588
40698.83333,0.273276597
40698.875,0.291209236
40698.91667,0.302364254
40698.95833,0.301498733
40699,0.295425582
40699.04167,0.275003006
40699.08333,0.254330538
40699.125,0.238758286
40699.16667,0.232378883
40699.20833,0.230706766
40699.25,0.171711955
40699.29167,0.129613045
40699.33333,0.122304435
40699.375,0.147538605
40699.41667,0.182037185
40699.45833,0.200714129
40699.5,0.257320202
40699.54167,0.332697478
40699.58333,0.400591441
40699.625,0.456748723
40699.66667,0.532835843
40699.70833,0.585240649
40699.75,0.555230706
40699.79167,0.523619241
40699.83333,0.514980964
40699.875,0.510875348
40699.91667,0.478708483
40699.95833,0.457160462
40700,0.470164221
40700.04167,0.51216997
40700.08333,0.522471832
40700.125,0.481523343
40700.16667,0.414125152
40700.20833,0.376652189
40700.25,0.370862957
40700.29167,0.3975447
40700.33333,0.432049441
40700.375,0.44837316
40700.41667,0.430293512
40700.45833,0.485183268
40700.5,0.550805787
40700.54167,0.575594018
40700.58333,0.605830863
40700.625,0.620291422
40700.66667,0.631479508
40700.70833,0.663023878
40700.75,0.649513904
40700.79167,0.65035799
40700.83333,0.645851591
40700.875,0.631344641
40700.91667,0.603400536
40700.95833,0.573165399
40701,0.530397754
40701.04167,0.505159932
40701.08333,0.505489172
40701.125,0.472831155
40701.16667,0.44759152
40701.20833,0.390443841
40701.25,0.256254901
40701.29167,0.171035417
40701.33333,0.099156291
40701.375,0.053337755
40701.41667,0.040174499
40701.45833,0.043138952
40701.5,0.055185279
40701.54167,0.093431396
40701.58333,0.191573098
40701.625,0.315142543
40701.66667,0.421549505
40701.70833,0.500183916
40701.75,0.601596994
40701.79167,0.691787026
40701.83333,0.67899747
40701.875,0.685885464
40701.91667,0.700122615
40701.95833,0.698812305
40702,0.690168197
40702.04167,0.688062802
40702.08333,0.688027439
40702.125,0.679568646
40702.16667,0.655716494
40702.20833,0.630477052
40702.25,0.56048931
40702.29167,0.479461632
40702.33333,0.399639206
40702.375,0.30581394
40702.41667,0.24503972
40702.45833,0.230388346
40702.5,0.278459493
40702.54167,0.353604668
40702.58333,0.433873102
40702.625,0.496075296
40702.66667,0.560609
40702.70833,0.609636683
40702.75,0.660923305
40702.79167,0.693718112
40702.83333,0.689680642
40702.875,0.675547764
40702.91667,0.665964924
40702.95833,0.630100303
40703,0.592293893
40703.04167,0.522541545
40703.08333,0.477591202
40703.125,0.453857939
40703.16667,0.414729993
40703.20833,0.355442471
40703.25,0.249208618
40703.29167,0.159857033
40703.33333,0.097669862
40703.375,0.067401965
40703.41667,0.049637562
40703.45833,0.047116792
40703.5,0.062040168
40703.54167,0.09881672
40703.58333,0.177481944
40703.625,0.294945997
40703.66667,0.418891042
40703.70833,0.50134425
40703.75,0.588365422
40703.79167,0.691068759
40703.83333,0.708256507
40703.875,0.696239661
40703.91667,0.698233899
40703.95833,0.678322782
40704,0.652023109
40704.04167,0.602892728
40704.08333,0.559922692
40704.125,0.53432343
40704.16667,0.541810697
40704.20833,0.512651118
40704.25,0.426874896
40704.29167,0.355095751
40704.33333,0.307358711
40704.375,0.267634713
40704.41667,0.264548009
40704.45833,0.302444272
40704.5,0.373122429
40704.54167,0.489504574
40704.58333,0.588859036
40704.625,0.668999953
40704.66667,0.734950414
40704.70833,0.761810661
40704.75,0.770681496
40704.79167,0.779055678
40704.83333,0.786735514
40704.875,0.77103275
40704.91667,0.759868932
40704.95833,0.75251941
40705,0.727404326
40705.04167,0.709985332
40705.08333,0.700168765
40705.125,0.680078391
40705.16667,0.65298785
40705.20833,0.606866532
40705.25,0.496921699
40705.29167,0.415705866
40705.33333,0.37326582
40705.375,0.365894139
40705.41667,0.387986165
40705.45833,0.44220091
40705.5,0.518363346
40705.54167,0.593654315
40705.58333,0.654372645
40705.625,0.719138646
40705.66667,0.755216697
40705.70833,0.766765236
40705.75,0.773107416
40705.79167,0.749552889
40705.83333,0.718794681
40705.875,0.6934853
40705.91667,0.671152677
40705.95833,0.635245762
40706,0.601185322
40706.04167,0.582663621
40706.08333,0.552192764
40706.125,0.523046584
40706.16667,0.487205769
40706.20833,0.426445615
40706.25,0.308823378
40706.29167,0.22645266
40706.33333,0.158697419
40706.375,0.111462134
40706.41667,0.095783259
40706.45833,0.113558913
40706.5,0.159856407
40706.54167,0.223472757
40706.58333,0.298151457
40706.625,0.403322107
40706.66667,0.501375602
40706.70833,0.571703935
40706.75,0.625448051
40706.79167,0.676767531
40706.83333,0.677350318
40706.875,0.666505428
40706.91667,0.662242767
40706.95833,0.671527126
40707,0.66207288
40707.04167,0.631846209
40707.08333,0.593636441
40707.125,0.577398664
40707.16667,0.56833943
40707.20833,0.518760401
40707.25,0.40915087
40707.29167,0.325738444
40707.33333,0.26928804
40707.375,0.234300006
40707.41667,0.221882615
40707.45833,0.241599438
40707.5,0.306466476
40707.54167,0.408369365
40707.58333,0.499014645
40707.625,0.56310799
40707.66667,0.605737622
40707.70833,0.623423787
40707.75,0.657736784
40707.79167,0.709426374
40707.83333,0.69094951
40707.875,0.683141639
40707.91667,0.64940289
40707.95833,0.621798132
40708,0.575324621
40708.04167,0.520760991
40708.08333,0.457439656
40708.125,0.402242764
40708.16667,0.349479952
40708.20833,0.286685621
40708.25,0.162415516
40708.29167,0.06874241
40708.33333,0.033185949
40708.375,0.031818136
40708.41667,0.039483193
40708.45833,0.035267901
40708.5,0.027237139
40708.54167,0.022780501
40708.58333,0.035653282
40708.625,0.113107789
40708.66667,0.270764086
40708.70833,0.377141751
40708.75,0.491639662
40708.79167,0.58005366
40708.83333,0.576268114
40708.875,0.554844373
40708.91667,0.523028344
40708.95833,0.504385199
40709,0.458587685
40709.04167,0.421344408
40709.08333,0.415590669
40709.125,0.416498449
40709.16667,0.415616027
40709.20833,0.403527284
40709.25,0.34016795
40709.29167,0.287056457
40709.33333,0.253565813
40709.375,0.224746214
40709.41667,0.212456333
40709.45833,0.240481415
40709.5,0.31116475
40709.54167,0.403841144
40709.58333,0.469774703
40709.625,0.518148881
40709.66667,0.565832212
40709.70833,0.588338219
40709.75,0.62042698
40709.79167,0.652011523
40709.83333,0.668193618
40709.875,0.66799063
40709.91667,0.658846677
40709.95833,0.614579203
40710,0.546196251
40710.04167,0.51204449
40710.08333,0.486374369
40710.125,0.480536829
40710.16667,0.486658694
40710.20833,0.462738686
40710.25,0.407724679
40710.29167,0.39534134
40710.33333,0.413295191
40710.375,0.423685241
40710.41667,0.439524401
40710.45833,0.473817895
40710.5,0.500095254
40710.54167,0.497962827
40710.58333,0.491472958
40710.625,0.505863928
40710.66667,0.551293264
40710.70833,0.601955357
40710.75,0.587522371
40710.79167,0.574007984
40710.83333,0.592312528
40710.875,0.623009084
40710.91667,0.621306012
40710.95833,0.59975989
40711,0.550863688
40711.04167,0.49475597
40711.08333,0.471849545
40711.125,0.412281381
40711.16667,0.354260497
40711.20833,0.326218411
40711.25,0.241344848
40711.29167,0.164434705
40711.33333,0.141076155
40711.375,0.121211356
40711.41667,0.112592465
40711.45833,0.124238996
40711.5,0.148124629
40711.54167,0.206511712
40711.58333,0.291893448
40711.625,0.389341974
40711.66667,0.488627624
40711.70833,0.549161063
40711.75,0.610490108
40711.79167,0.647056396
40711.83333,0.644698981
40711.875,0.645591162
40711.91667,0.619548874
40711.95833,0.584752755
40712,0.545314688
40712.04167,0.510820111
40712.08333,0.476086207
40712.125,0.454983085
40712.16667,0.425675069
40712.20833,0.38510982
40712.25,0.295887953
40712.29167,0.217691729
40712.33333,0.176951089
40712.375,0.142020206
40712.41667,0.121387141
40712.45833,0.145017695
40712.5,0.216026599
40712.54167,0.337470365
40712.58333,0.482106117
40712.625,0.616133623
40712.66667,0.711370156
40712.70833,0.739647291
40712.75,0.737246233
40712.79167,0.743099543
40712.83333,0.776100363
40712.875,0.778681131
40712.91667,0.766479116
40712.95833,0.717146489
40713,0.687740126
40713.04167,0.630972082
40713.08333,0.558155289
40713.125,0.515208732
40713.16667,0.46790735
40713.20833,0.426793807
40713.25,0.391814377
40713.29167,0.43347529
40713.33333,0.450321509
40713.375,0.434753391
40713.41667,0.43452993
40713.45833,0.445350916
40713.5,0.42800312
40713.54167,0.426196829
40713.58333,0.425828361
40713.625,0.458855086
40713.66667,0.50903105
40713.70833,0.515891171
40713.75,0.518118111
40713.79167,0.5249191
40713.83333,0.505949139
40713.875,0.459761863
40713.91667,0.392896001
40713.95833,0.361457802
40714,0.296767907
40714.04167,0.265868368
40714.08333,0.214123483
40714.125,0.174854225
40714.16667,0.139201138
40714.20833,0.117396303
40714.25,0.091587865
40714.29167,0.07539896
40714.33333,0.067127376
40714.375,0.048664238
40714.41667,0.031597661
40714.45833,0.020154358
40714.5,0.015702844
40714.54167,0.014231046
40714.58333,0.016528032
40714.625,0.025962533
40714.66667,0.100252246
40714.70833,0.254218648
40714.75,0.434736253
40714.79167,0.548683549
40714.83333,0.545304607
40714.875,0.528563357
40714.91667,0.491569293
40714.95833,0.463004126
40715,0.400137001
40715.04167,0.339642345
40715.08333,0.269821362
40715.125,0.193356893
40715.16667,0.14243057
40715.20833,0.096586809
40715.25,0.045216227
40715.29167,0.016242398
40715.33333,0.009393266
40715.375,0.008767547
40715.41667,0.01035687
40715.45833,0.009536613
40715.5,0.009850026
40715.54167,0.013993287
40715.58333,0.033344335
40715.625,0.092215453
40715.66667,0.231214411
40715.70833,0.389659149
40715.75,0.518806933
40715.79167,0.606928983
40715.83333,0.628505786
40715.875,0.623226758
40715.91667,0.621397223
40715.95833,0.592887917
40716,0.558617771
40716.04167,0.50716703
40716.08333,0.45255268
40716.125,0.39996505
40716.16667,0.354777158
40716.20833,0.290348263
40716.25,0.198915589
40716.29167,0.131449997
40716.33333,0.083612575
40716.375,0.071889418
40716.41667,0.07785462
40716.45833,0.116517393
40716.5,0.200387558
40716.54167,0.287557987
40716.58333,0.362559962
40716.625,0.451162508
40716.66667,0.519318026
40716.70833,0.552013122
40716.75,0.560327935
40716.79167,0.602118824
40716.83333,0.631563465
40716.875,0.611185804
40716.91667,0.609100828
40716.95833,0.603235328
40717,0.597110787
40717.04167,0.581899435
40717.08333,0.581954234
40717.125,0.597346029
40717.16667,0.587985532
40717.20833,0.550003232
40717.25,0.46584861
40717.29167,0.397839352
40717.33333,0.352317409
40717.375,0.31797541
40717.41667,0.314472653
40717.45833,0.353196249
40717.5,0.416648945
40717.54167,0.488572534
40717.58333,0.52561466
40717.625,0.572581874
40717.66667,0.613187609
40717.70833,0.640224164
40717.75,0.655301939
40717.79167,0.658145499
40717.83333,0.638709077
40717.875,0.651616735
40717.91667,0.661121016
40717.95833,0.646793763
40718,0.621860077
40718.04167,0.600878984
40718.08333,0.561676266
40718.125,0.538620356
40718.16667,0.504267307
40718.20833,0.450966491
40718.25,0.363000653
40718.29167,0.306451029
40718.33333,0.30131857
40718.375,0.297030738
40718.41667,0.305517199
40718.45833,0.356407624
40718.5,0.377993914
40718.54167,0.412426887
40718.58333,0.429693003
40718.625,0.460622633
40718.66667,0.511684855
40718.70833,0.553582519
40718.75,0.561633432
40718.79167,0.590663153
40718.83333,0.609046739
40718.875,0.60005619
40718.91667,0.596064706
40718.95833,0.573655643
40719,0.556223192
40719.04167,0.557649796
40719.08333,0.52244234
40719.125,0.482881179
40719.16667,0.450584491
40719.20833,0.408885389
40719.25,0.325272187
40719.29167,0.27339642
40719.33333,0.2545709
40719.375,0.250113905
40719.41667,0.262897322
40719.45833,0.303537276
40719.5,0.361842833
40719.54167,0.423257958
40719.58333,0.467801129
40719.625,0.526517835
40719.66667,0.58253412
40719.70833,0.614875484
40719.75,0.629866835
40719.79167,0.645503794
40719.83333,0.62743011
40719.875,0.627456157
40719.91667,0.630534642
40719.95833,0.605244109
40720,0.60481824
40720.04167,0.588731635
40720.08333,0.547308339
40720.125,0.511524015
40720.16667,0.495616657
40720.20833,0.459202177
40720.25,0.360663338
40720.29167,0.272032485
40720.33333,0.214238931
40720.375,0.165985004
40720.41667,0.14343426
40720.45833,0.146982936
40720.5,0.187423991
40720.54167,0.260600469
40720.58333,0.330395753
40720.625,0.394526689
40720.66667,0.455173429
40720.70833,0.507782655
40720.75,0.567942354
40720.79167,0.626859428
40720.83333,0.631937239
40720.875,0.622806902
40720.91667,0.602428897
40720.95833,0.624708686
40721,0.597691032
40721.04167,0.550439554
40721.08333,0.530512988
40721.125,0.530584229
40721.16667,0.48649138
40721.20833,0.427914042
40721.25,0.294683406
40721.29167,0.193847062
40721.33333,0.153349286
40721.375,0.140131217
40721.41667,0.152489417
40721.45833,0.200171968
40721.5,0.278570165
40721.54167,0.379873201
40721.58333,0.44793967
40721.625,0.521412358
40721.66667,0.565309882
40721.70833,0.583246617
40721.75,0.582750118
40721.79167,0.610047156
40721.83333,0.585599681
40721.875,0.578002678
40721.91667,0.559820447
40721.95833,0.559414179
40722,0.519277648
40722.04167,0.491742288
40722.08333,0.449511115
40722.125,0.413334268
40722.16667,0.354713681
40722.20833,0.273295398
40722.25,0.181446439
40722.29167,0.153209648
40722.33333,0.220435569
40722.375,0.287494975
40722.41667,0.352536773
40722.45833,0.428600977
40722.5,0.521970365
40722.54167,0.583723084
40722.58333,0.566454533
40722.625,0.547448041
40722.66667,0.51643281
40722.70833,0.47143458
40722.75,0.413379106
40722.79167,0.432101797
40722.83333,0.469334809
40722.875,0.477777344
40722.91667,0.466981047
40722.95833,0.475658705
40723,0.467991391
40723.04167,0.445338387
40723.08333,0.416195073
40723.125,0.371392597
40723.16667,0.36560962
40723.20833,0.351983883
40723.25,0.318413925
40723.29167,0.330370296
40723.33333,0.337745234
40723.375,0.360051468
40723.41667,0.346000245
40723.45833,0.355217374
40723.5,0.36974301
40723.54167,0.382281158
40723.58333,0.43928582
40723.625,0.477089186
40723.66667,0.51994879
40723.70833,0.569605335
40723.75,0.559468774
40723.79167,0.514190436
40723.83333,0.512399058
40723.875,0.5039642
40723.91667,0.50356417
40723.95833,0.55882199
40724,0.583875403
40724.04167,0.564010679
40724.08333,0.494003252
40724.125,0.421983686
40724.16667,0.353891354
40724.20833,0.270287757
40724.25,0.157316311
40724.29167,0.082898286
40724.33333,0.046207067
40724.375,0.022858909
40724.41667,0.01079786
40724.45833,0.008599374
40724.5,0.013987311
40724.54167,0.041754789
40724.58333,0.113797542
40724.625,0.214053653
40724.66667,0.266406824
40724.70833,0.368374077
40724.75,0.471430176
40724.79167,0.557984619
40724.83333,0.566024157
40724.875,0.556346518
40724.91667,0.533189013
40724.95833,0.474793718
40725,0.425773023
40725.04167,0.362159509
40725.08333,0.291179965
40725.125,0.215381915
40725.16667,0.133883748
40725.20833,0.083386641
40725.25,0.038291349
40725.29167,0.011846947
40725.33333,0.012108702
40725.375,0.014324121
40725.41667,0.015941816
40725.45833,0.016069586
40725.5,0.009760466
40725.54167,0.00659549
40725.58333,0.006859304
40725.625,0.015690347
40725.66667,0.079884288
40725.70833,0.201967668
40725.75,0.356161625
40725.79167,0.483412728
40725.83333,0.50149167
40725.875,0.471776023
40725.91667,0.454366013
40725.95833,0.429029477
40726,0.362869908
40726.04167,0.304267335
40726.08333,0.25581874
40726.125,0.204473296
40726.16667,0.14992281
40726.20833,0.087234513
40726.25,0.03844704
40726.29167,0.009872795
40726.33333,0.00757625
40726.375,0.013696935
40726.41667,0.015026101
40726.45833,0.019988007
40726.5,0.019789219
40726.54167,0.02433823
40726.58333,0.034548348
40726.625,0.05526341
40726.66667,0.143017289
40726.70833,0.284766124
40726.75,0.443986853
40726.79167,0.532664574
40726.83333,0.536033686
40726.875,0.497945753
40726.91667,0.474985287
40726.95833,0.471706896
40727,0.462928476
40727.04167,0.409195268
40727.08333,0.336998227
40727.125,0.284400557
40727.16667,0.222642803
40727.20833,0.110876806
40727.25,0.055809721
40727.29167,0.037750993
40727.33333,0.04896958
40727.375,0.066122012
40727.41667,0.059186178
40727.45833,0.065031301
40727.5,0.068998848
40727.54167,0.071518954
40727.58333,0.10518596
40727.625,0.172316568
40727.66667,0.279803225
40727.70833,0.328190431
40727.75,0.400887829
40727.79167,0.496749029
40727.83333,0.489687822
40727.875,0.47583401
40727.91667,0.418571088
40727.95833,0.347552932
40728,0.287378233
40728.04167,0.213406369
40728.08333,0.133752319
40728.125,0.123130064
40728.16667,0.11455069
40728.20833,0.09772845
40728.25,0.067093537
40728.29167,0.033658064
40728.33333,0.020075321
40728.375,0.019839541
40728.41667,0.019896379
40728.45833,0.021179412
40728.5,0.038775368
40728.54167,0.0555474
40728.58333,0.116815596
40728.625,0.221479563
40728.66667,0.336328864
40728.70833,0.346610238
40728.75,0.421321877
40728.79167,0.465280751
40728.83333,0.397863156
40728.875,0.337045468
40728.91667,0.344970975
40728.95833,0.403342857
40729,0.407346671
40729.04167,0.34581403
40729.08333,0.299581818
40729.125,0.260998335
40729.16667,0.216194166
40729.20833,0.163754424
40729.25,0.092913581
40729.29167,0.034884098
40729.33333,0.012689826
40729.375,0.006263196
40729.41667,0.01089211
40729.45833,0.013138076
40729.5,0.021504339
40729.54167,0.054298851
40729.58333,0.101250134
40729.625,0.137176205
40729.66667,0.240025571
40729.70833,0.347953171
40729.75,0.477094595
40729.79167,0.558647617
40729.83333,0.543082149
40729.875,0.492038308
40729.91667,0.481993269
40729.95833,0.455309581
40730,0.424759081
40730.04167,0.371056223
40730.08333,0.320619371
40730.125,0.279185162
40730.16667,0.245600842
40730.20833,0.177142045
40730.25,0.109155817
40730.29167,0.042487912
40730.33333,0.039120238
40730.375,0.032668755
40730.41667,0.029103507
40730.45833,0.033662609
40730.5,0.0582188
40730.54167,0.133292983
40730.58333,0.296626476
40730.625,0.319611012
40730.66667,0.375076314
40730.70833,0.433279985
40730.75,0.515550953
40730.79167,0.564385143
40730.83333,0.583805023
40730.875,0.567434215
40730.91667,0.549610053
40730.95833,0.577269738
40731,0.535792543
40731.04167,0.491917113
40731.08333,0.437426257
40731.125,0.419052454
40731.16667,0.391948512
40731.20833,0.363598618
40731.25,0.268248416
40731.29167,0.174848604
40731.33333,0.110080156
40731.375,0.083021215
40731.41667,0.097816361
40731.45833,0.143027051
40731.5,0.227975433
40731.54167,0.353134631
40731.58333,0.458951753
40731.625,0.527853106
40731.66667,0.576510152
40731.70833,0.6097556
40731.75,0.627842079
40731.79167,0.649096311
40731.83333,0.637057428
40731.875,0.626506358
40731.91667,0.63951999
40731.95833,0.641172795
40732,0.589682774
40732.04167,0.545881729
40732.08333,0.501452841
40732.125,0.446304002
40732.16667,0.384564407
40732.20833,0.32533637
40732.25,0.205048229
40732.29167,0.103935424
40732.33333,0.0550049
40732.375,0.035631245
40732.41667,0.032660736
40732.45833,0.06284594
40732.5,0.120339772
