Date,year,month,weekend
39236,2007,6,1
39237,2007,6,0
39238,2007,6,0
39239,2007,6,0
39240,2007,6,0
39241,2007,6,0
39242,2007,6,1
39243,2007,6,1
39244,2007,6,0
39245,2007,6,0
39246,2007,6,0
39247,2007,6,0
39248,2007,6,0
39249,2007,6,1
39250,2007,6,1
39251,2007,6,0
39252,2007,6,0
39253,2007,6,0
39254,2007,6,0
39255,2007,6,0
39256,2007,6,1
39257,2007,6,1
39258,2007,6,0
39259,2007,6,0
39260,2007,6,0
39261,2007,6,0
39262,2007,6,0
39263,2007,6,1
39264,2007,7,1
39265,2007,7,0
39266,2007,7,0
39267,2007,7,1
39268,2007,7,0
39269,2007,7,0
39270,2007,7,1
39271,2007,7,1
39272,2007,7,0
39273,2007,7,0
39274,2007,7,0
39275,2007,7,0
39276,2007,7,0
39277,2007,7,1
39278,2007,7,1
39279,2007,7,0
39280,2007,7,0
39281,2007,7,0
39282,2007,7,0
39283,2007,7,0
39284,2007,7,1
39285,2007,7,1
39286,2007,7,0
39287,2007,7,0
39288,2007,7,0
39289,2007,7,0
39290,2007,7,0
39291,2007,7,1
39292,2007,7,1
39293,2007,7,0
39294,2007,7,0
39295,2007,8,0
39296,2007,8,0
39297,2007,8,0
39298,2007,8,1
39299,2007,8,1
39300,2007,8,0
39301,2007,8,0
39302,2007,8,0
39303,2007,8,0
39304,2007,8,0
39305,2007,8,1
39306,2007,8,1
39307,2007,8,0
39308,2007,8,0
39309,2007,8,0
39310,2007,8,0
39311,2007,8,0
39312,2007,8,1
39313,2007,8,1
39314,2007,8,0
39315,2007,8,0
39316,2007,8,0
39317,2007,8,0
39318,2007,8,0
39319,2007,8,1
39320,2007,8,1
39321,2007,8,0
39322,2007,8,0
39323,2007,8,0
39324,2007,8,0
39325,2007,8,0
39326,2007,9,1
39327,2007,9,1
39328,2007,9,1
39329,2007,9,0
39330,2007,9,0
39331,2007,9,0
39332,2007,9,0
39333,2007,9,1
39334,2007,9,1
39335,2007,9,0
39336,2007,9,0
39337,2007,9,0
39338,2007,9,0
39339,2007,9,0
39340,2007,9,1
39341,2007,9,1
39342,2007,9,0
39343,2007,9,0
39344,2007,9,0
39345,2007,9,0
39346,2007,9,0
39347,2007,9,1
39348,2007,9,1
39349,2007,9,0
39350,2007,9,0
39351,2007,9,0
39352,2007,9,0
39353,2007,9,0
39354,2007,9,1
39355,2007,9,1
39356,2007,10,0
39357,2007,10,0
39358,2007,10,0
39359,2007,10,0
39360,2007,10,0
39361,2007,10,1
39362,2007,10,1
39363,2007,10,1
39364,2007,10,0
39365,2007,10,0
39366,2007,10,0
39367,2007,10,0
39368,2007,10,1
39369,2007,10,1
39370,2007,10,0
39371,2007,10,0
39372,2007,10,0
39373,2007,10,0
39374,2007,10,0
39375,2007,10,1
39376,2007,10,1
39377,2007,10,0
39378,2007,10,0
39379,2007,10,0
39380,2007,10,0
39381,2007,10,0
39382,2007,10,1
39383,2007,10,1
39384,2007,10,0
39385,2007,10,0
39386,2007,10,0
39387,2007,11,0
39388,2007,11,0
39389,2007,11,1
39390,2007,11,1
39391,2007,11,0
39392,2007,11,0
39393,2007,11,0
39394,2007,11,0
39395,2007,11,0
39396,2007,11,1
39397,2007,11,1
39398,2007,11,1
39399,2007,11,0
39400,2007,11,0
39401,2007,11,0
39402,2007,11,0
39403,2007,11,1
39404,2007,11,1
39405,2007,11,0
39406,2007,11,0
39407,2007,11,0
39408,2007,11,1
39409,2007,11,1
39410,2007,11,1
39411,2007,11,1
39412,2007,11,0
39413,2007,11,0
39414,2007,11,0
39415,2007,11,0
39416,2007,11,0
39417,2007,12,1
39418,2007,12,1
39419,2007,12,0
39420,2007,12,0
39421,2007,12,0
39422,2007,12,0
39423,2007,12,0
39424,2007,12,1
39425,2007,12,1
39426,2007,12,0
39427,2007,12,0
39428,2007,12,0
39429,2007,12,0
39430,2007,12,0
39431,2007,12,1
39432,2007,12,1
39433,2007,12,0
39434,2007,12,0
39435,2007,12,0
39436,2007,12,0
39437,2007,12,0
39438,2007,12,1
39439,2007,12,1
39440,2007,12,0
39441,2007,12,1
39442,2007,12,0
39443,2007,12,0
39444,2007,12,0
39445,2007,12,1
39446,2007,12,1
39447,2007,12,0
39448,2008,1,1
39449,2008,1,0
39450,2008,1,0
39451,2008,1,0
39452,2008,1,1
39453,2008,1,1
39454,2008,1,0
39455,2008,1,0
39456,2008,1,0
39457,2008,1,0
39458,2008,1,0
39459,2008,1,1
39460,2008,1,1
39461,2008,1,0
39462,2008,1,0
39463,2008,1,0
39464,2008,1,0
39465,2008,1,0
39466,2008,1,1
39467,2008,1,1
39468,2008,1,1
39469,2008,1,0
39470,2008,1,0
39471,2008,1,0
39472,2008,1,0
39473,2008,1,1
39474,2008,1,1
39475,2008,1,0
39476,2008,1,0
39477,2008,1,0
39478,2008,1,0
39479,2008,2,0
39480,2008,2,1
39481,2008,2,1
39482,2008,2,0
39483,2008,2,0
39484,2008,2,0
39485,2008,2,0
39486,2008,2,0
39487,2008,2,1
39488,2008,2,1
39489,2008,2,0
39490,2008,2,0
39491,2008,2,0
39492,2008,2,0
39493,2008,2,0
39494,2008,2,1
39495,2008,2,1
39496,2008,2,1
39497,2008,2,0
39498,2008,2,0
39499,2008,2,0
39500,2008,2,0
39501,2008,2,1
39502,2008,2,1
39503,2008,2,0
39504,2008,2,0
39505,2008,2,0
39506,2008,2,0
39507,2008,2,0
39508,2008,3,1
39509,2008,3,1
39510,2008,3,0
39511,2008,3,0
39512,2008,3,0
39513,2008,3,0
39514,2008,3,0
39515,2008,3,1
39516,2008,3,1
39517,2008,3,0
39518,2008,3,0
39519,2008,3,0
39520,2008,3,0
39521,2008,3,0
39522,2008,3,1
39523,2008,3,1
39524,2008,3,0
39525,2008,3,0
39526,2008,3,0
39527,2008,3,0
39528,2008,3,0
39529,2008,3,1
39530,2008,3,1
39531,2008,3,0
39532,2008,3,0
39533,2008,3,0
39534,2008,3,0
39535,2008,3,0
39536,2008,3,1
39537,2008,3,1
39538,2008,3,0
39539,2008,4,0
39540,2008,4,0
39541,2008,4,0
39542,2008,4,0
39543,2008,4,1
39544,2008,4,1
39545,2008,4,0
39546,2008,4,0
39547,2008,4,0
39548,2008,4,0
39549,2008,4,0
39550,2008,4,1
39551,2008,4,1
39552,2008,4,0
39553,2008,4,0
39554,2008,4,0
39555,2008,4,0
39556,2008,4,0
39557,2008,4,1
39558,2008,4,1
39559,2008,4,0
39560,2008,4,0
39561,2008,4,0
39562,2008,4,0
39563,2008,4,0
39564,2008,4,1
39565,2008,4,1
39566,2008,4,0
39567,2008,4,0
39568,2008,4,0
39569,2008,5,0
39570,2008,5,0
39571,2008,5,1
39572,2008,5,1
39573,2008,5,0
39574,2008,5,0
39575,2008,5,0
39576,2008,5,0
39577,2008,5,0
39578,2008,5,1
39579,2008,5,1
39580,2008,5,0
39581,2008,5,0
39582,2008,5,0
39583,2008,5,0
39584,2008,5,0
39585,2008,5,1
39586,2008,5,1
39587,2008,5,0
39588,2008,5,0
39589,2008,5,0
39590,2008,5,0
39591,2008,5,0
39592,2008,5,1
39593,2008,5,1
39594,2008,5,1
39595,2008,5,0
39596,2008,5,0
39597,2008,5,0
39598,2008,5,0
39599,2008,5,1
39600,2008,6,1
39601,2008,6,0
39602,2008,6,0
39603,2008,6,0
39604,2008,6,0
39605,2008,6,0
39606,2008,6,1
39607,2008,6,1
39608,2008,6,0
39609,2008,6,0
39610,2008,6,0
39611,2008,6,0
39612,2008,6,0
39613,2008,6,1
39614,2008,6,1
39615,2008,6,0
39616,2008,6,0
39617,2008,6,0
39618,2008,6,0
39619,2008,6,0
39620,2008,6,1
39621,2008,6,1
39622,2008,6,0
39623,2008,6,0
39624,2008,6,0
39625,2008,6,0
39626,2008,6,0
39627,2008,6,1
39628,2008,6,1
39629,2008,6,0
39630,2008,7,0
39631,2008,7,0
39632,2008,7,0
39633,2008,7,1
39634,2008,7,1
39635,2008,7,1
39636,2008,7,0
39637,2008,7,0
39638,2008,7,0
39639,2008,7,0
39640,2008,7,0
39641,2008,7,1
39642,2008,7,1
39643,2008,7,0
39644,2008,7,0
39645,2008,7,0
39646,2008,7,0
39647,2008,7,0
39648,2008,7,1
39649,2008,7,1
39650,2008,7,0
39651,2008,7,0
39652,2008,7,0
39653,2008,7,0
39654,2008,7,0
39655,2008,7,1
39656,2008,7,1
39657,2008,7,0
39658,2008,7,0
39659,2008,7,0
39660,2008,7,0
39661,2008,8,0
39662,2008,8,1
39663,2008,8,1
39664,2008,8,0
39665,2008,8,0
39666,2008,8,0
39667,2008,8,0
39668,2008,8,0
39669,2008,8,1
39670,2008,8,1
39671,2008,8,0
39672,2008,8,0
39673,2008,8,0
39674,2008,8,0
39675,2008,8,0
39676,2008,8,1
39677,2008,8,1
39678,2008,8,0
39679,2008,8,0
39680,2008,8,0
39681,2008,8,0
39682,2008,8,0
39683,2008,8,1
39684,2008,8,1
39685,2008,8,0
39686,2008,8,0
39687,2008,8,0
39688,2008,8,0
39689,2008,8,0
39690,2008,8,1
39691,2008,8,1
39692,2008,9,1
39693,2008,9,0
39694,2008,9,0
39695,2008,9,0
39696,2008,9,0
39697,2008,9,1
39698,2008,9,1
39699,2008,9,0
39700,2008,9,0
39701,2008,9,0
39702,2008,9,0
39703,2008,9,0
39704,2008,9,1
39705,2008,9,1
39706,2008,9,0
39707,2008,9,0
39708,2008,9,0
39709,2008,9,0
39710,2008,9,0
39711,2008,9,1
39712,2008,9,1
39713,2008,9,0
39714,2008,9,0
39715,2008,9,0
39716,2008,9,0
39717,2008,9,0
39718,2008,9,1
39719,2008,9,1
39720,2008,9,0
39721,2008,9,0
39722,2008,10,0
39723,2008,10,0
39724,2008,10,0
39725,2008,10,1
39726,2008,10,1
39727,2008,10,0
39728,2008,10,0
39729,2008,10,0
39730,2008,10,0
39731,2008,10,0
39732,2008,10,1
39733,2008,10,1
39734,2008,10,1
39735,2008,10,0
39736,2008,10,0
39737,2008,10,0
39738,2008,10,0
39739,2008,10,1
39740,2008,10,1
39741,2008,10,0
39742,2008,10,0
39743,2008,10,0
39744,2008,10,0
39745,2008,10,0
39746,2008,10,1
39747,2008,10,1
39748,2008,10,0
39749,2008,10,0
39750,2008,10,0
39751,2008,10,0
39752,2008,10,0
39753,2008,11,1
39754,2008,11,1
39755,2008,11,0
39756,2008,11,0
39757,2008,11,0
39758,2008,11,0
39759,2008,11,0
39760,2008,11,1
39761,2008,11,1
39762,2008,11,0
39763,2008,11,1
39764,2008,11,0
39765,2008,11,0
39766,2008,11,0
39767,2008,11,1
39768,2008,11,1
39769,2008,11,0
39770,2008,11,0
39771,2008,11,0
39772,2008,11,0
39773,2008,11,0
39774,2008,11,1
39775,2008,11,1
39776,2008,11,0
39777,2008,11,0
39778,2008,11,0
39779,2008,11,1
39780,2008,11,1
39781,2008,11,1
39782,2008,11,1
39783,2008,12,0
39784,2008,12,0
39785,2008,12,0
39786,2008,12,0
39787,2008,12,0
39788,2008,12,1
39789,2008,12,1
39790,2008,12,0
39791,2008,12,0
39792,2008,12,0
39793,2008,12,0
39794,2008,12,0
39795,2008,12,1
39796,2008,12,1
39797,2008,12,0
39798,2008,12,0
39799,2008,12,0
39800,2008,12,0
39801,2008,12,0
39802,2008,12,1
39803,2008,12,1
39804,2008,12,0
39805,2008,12,0
39806,2008,12,0
39807,2008,12,1
39808,2008,12,0
39809,2008,12,1
39810,2008,12,1
39811,2008,12,0
39812,2008,12,0
39813,2008,12,0
39814,2009,1,1
39815,2009,1,0
39816,2009,1,1
39817,2009,1,1
39818,2009,1,0
39819,2009,1,0
39820,2009,1,0
39821,2009,1,0
39822,2009,1,0
39823,2009,1,1
39824,2009,1,1
39825,2009,1,0
39826,2009,1,0
39827,2009,1,0
39828,2009,1,0
39829,2009,1,0
39830,2009,1,1
39831,2009,1,1
39832,2009,1,1
39833,2009,1,0
39834,2009,1,0
39835,2009,1,0
39836,2009,1,0
39837,2009,1,1
39838,2009,1,1
39839,2009,1,0
39840,2009,1,0
39841,2009,1,0
39842,2009,1,0
39843,2009,1,0
39844,2009,1,1
39845,2009,2,1
39846,2009,2,0
39847,2009,2,0
39848,2009,2,0
39849,2009,2,0
39850,2009,2,0
39851,2009,2,1
39852,2009,2,1
39853,2009,2,0
39854,2009,2,0
39855,2009,2,0
39856,2009,2,0
39857,2009,2,0
39858,2009,2,1
39859,2009,2,1
39860,2009,2,1
39861,2009,2,0
39862,2009,2,0
39863,2009,2,0
39864,2009,2,0
39865,2009,2,1
39866,2009,2,1
39867,2009,2,0
39868,2009,2,0
39869,2009,2,0
39870,2009,2,0
39871,2009,2,0
39872,2009,2,1
39873,2009,3,1
39874,2009,3,0
39875,2009,3,0
39876,2009,3,0
39877,2009,3,0
39878,2009,3,0
39879,2009,3,1
39880,2009,3,1
39881,2009,3,0
39882,2009,3,0
39883,2009,3,0
39884,2009,3,0
39885,2009,3,0
39886,2009,3,1
39887,2009,3,1
39888,2009,3,0
39889,2009,3,0
39890,2009,3,0
39891,2009,3,0
39892,2009,3,0
39893,2009,3,1
39894,2009,3,1
39895,2009,3,0
39896,2009,3,0
39897,2009,3,0
39898,2009,3,0
39899,2009,3,0
39900,2009,3,1
39901,2009,3,1
39902,2009,3,0
39903,2009,3,0
39904,2009,4,0
39905,2009,4,0
39906,2009,4,0
39907,2009,4,1
39908,2009,4,1
39909,2009,4,0
39910,2009,4,0
39911,2009,4,0
39912,2009,4,0
39913,2009,4,0
39914,2009,4,1
39915,2009,4,1
39916,2009,4,0
39917,2009,4,0
39918,2009,4,0
39919,2009,4,0
39920,2009,4,0
39921,2009,4,1
39922,2009,4,1
39923,2009,4,0
39924,2009,4,0
39925,2009,4,0
39926,2009,4,0
39927,2009,4,0
39928,2009,4,1
39929,2009,4,1
39930,2009,4,0
39931,2009,4,0
39932,2009,4,0
39933,2009,4,0
39934,2009,5,0
39935,2009,5,1
39936,2009,5,1
39937,2009,5,0
39938,2009,5,0
39939,2009,5,0
39940,2009,5,0
39941,2009,5,0
39942,2009,5,1
39943,2009,5,1
39944,2009,5,0
39945,2009,5,0
39946,2009,5,0
39947,2009,5,0
39948,2009,5,0
39949,2009,5,1
39950,2009,5,1
39951,2009,5,0
39952,2009,5,0
39953,2009,5,0
39954,2009,5,0
39955,2009,5,0
39956,2009,5,1
39957,2009,5,1
39958,2009,5,1
39959,2009,5,0
39960,2009,5,0
39961,2009,5,0
39962,2009,5,0
39963,2009,5,1
39964,2009,5,1
39965,2009,6,0
39966,2009,6,0
39967,2009,6,0
39968,2009,6,0
39969,2009,6,0
39970,2009,6,1
39971,2009,6,1
39972,2009,6,0
39973,2009,6,0
39974,2009,6,0
39975,2009,6,0
39976,2009,6,0
39977,2009,6,1
39978,2009,6,1
39979,2009,6,0
39980,2009,6,0
39981,2009,6,0
39982,2009,6,0
39983,2009,6,0
39984,2009,6,1
39985,2009,6,1
39986,2009,6,0
39987,2009,6,0
39988,2009,6,0
39989,2009,6,0
39990,2009,6,0
39991,2009,6,1
39992,2009,6,1
39993,2009,6,0
39994,2009,6,0
39995,2009,7,0
39996,2009,7,0
39997,2009,7,1
39998,2009,7,1
39999,2009,7,1
40000,2009,7,0
40001,2009,7,0
40002,2009,7,0
40003,2009,7,0
40004,2009,7,0
40005,2009,7,1
40006,2009,7,1
40007,2009,7,0
40008,2009,7,0
40009,2009,7,0
40010,2009,7,0
40011,2009,7,0
40012,2009,7,1
40013,2009,7,1
40014,2009,7,0
40015,2009,7,0
40016,2009,7,0
40017,2009,7,0
40018,2009,7,0
40019,2009,7,1
40020,2009,7,1
40021,2009,7,0
40022,2009,7,0
40023,2009,7,0
40024,2009,7,0
40025,2009,7,0
40026,2009,8,1
40027,2009,8,1
40028,2009,8,0
40029,2009,8,0
40030,2009,8,0
40031,2009,8,0
40032,2009,8,0
40033,2009,8,1
40034,2009,8,1
40035,2009,8,0
40036,2009,8,0
40037,2009,8,0
40038,2009,8,0
40039,2009,8,0
40040,2009,8,1
40041,2009,8,1
40042,2009,8,0
40043,2009,8,0
40044,2009,8,0
40045,2009,8,0
40046,2009,8,0
40047,2009,8,1
40048,2009,8,1
40049,2009,8,0
40050,2009,8,0
40051,2009,8,0
40052,2009,8,0
40053,2009,8,0
40054,2009,8,1
40055,2009,8,1
40056,2009,8,0
40057,2009,9,0
40058,2009,9,0
40059,2009,9,0
40060,2009,9,0
40061,2009,9,1
40062,2009,9,1
40063,2009,9,1
40064,2009,9,0
40065,2009,9,0
40066,2009,9,0
40067,2009,9,0
40068,2009,9,1
40069,2009,9,1
40070,2009,9,0
40071,2009,9,0
40072,2009,9,0
40073,2009,9,0
40074,2009,9,0
40075,2009,9,1
40076,2009,9,1
40077,2009,9,0
40078,2009,9,0
40079,2009,9,0
40080,2009,9,0
40081,2009,9,0
40082,2009,9,1
40083,2009,9,1
40084,2009,9,0
40085,2009,9,0
40086,2009,9,0
40087,2009,10,0
40088,2009,10,0
40089,2009,10,1
40090,2009,10,1
40091,2009,10,0
40092,2009,10,0
40093,2009,10,0
40094,2009,10,0
40095,2009,10,0
40096,2009,10,1
40097,2009,10,1
40098,2009,10,1
40099,2009,10,0
40100,2009,10,0
40101,2009,10,0
40102,2009,10,0
40103,2009,10,1
40104,2009,10,1
40105,2009,10,0
40106,2009,10,0
40107,2009,10,0
40108,2009,10,0
40109,2009,10,0
40110,2009,10,1
40111,2009,10,1
40112,2009,10,0
40113,2009,10,0
40114,2009,10,0
40115,2009,10,0
40116,2009,10,0
40117,2009,10,1
40118,2009,11,1
40119,2009,11,0
40120,2009,11,0
40121,2009,11,0
40122,2009,11,0
40123,2009,11,0
40124,2009,11,1
40125,2009,11,1
40126,2009,11,0
40127,2009,11,0
40128,2009,11,1
40129,2009,11,0
40130,2009,11,0
40131,2009,11,1
40132,2009,11,1
40133,2009,11,0
40134,2009,11,0
40135,2009,11,0
40136,2009,11,0
40137,2009,11,0
40138,2009,11,1
40139,2009,11,1
40140,2009,11,0
40141,2009,11,0
40142,2009,11,0
40143,2009,11,1
40144,2009,11,1
40145,2009,11,1
40146,2009,11,1
40147,2009,11,0
40148,2009,12,0
40149,2009,12,0
40150,2009,12,0
40151,2009,12,0
40152,2009,12,1
40153,2009,12,1
40154,2009,12,0
40155,2009,12,0
40156,2009,12,0
40157,2009,12,0
40158,2009,12,0
40159,2009,12,1
40160,2009,12,1
40161,2009,12,0
40162,2009,12,0
40163,2009,12,0
40164,2009,12,0
40165,2009,12,0
40166,2009,12,1
40167,2009,12,1
40168,2009,12,0
40169,2009,12,0
40170,2009,12,0
40171,2009,12,0
40172,2009,12,1
40173,2009,12,1
40174,2009,12,1
40175,2009,12,0
40176,2009,12,0
40177,2009,12,0
40178,2009,12,0
40179,2010,1,1
40180,2010,1,1
40181,2010,1,1
40182,2010,1,0
40183,2010,1,0
40184,2010,1,0
40185,2010,1,0
40186,2010,1,0
40187,2010,1,1
40188,2010,1,1
40189,2010,1,0
40190,2010,1,0
40191,2010,1,0
40192,2010,1,0
40193,2010,1,0
40194,2010,1,1
40195,2010,1,1
40196,2010,1,1
40197,2010,1,0
40198,2010,1,0
40199,2010,1,0
40200,2010,1,0
40201,2010,1,1
40202,2010,1,1
40203,2010,1,0
40204,2010,1,0
40205,2010,1,0
40206,2010,1,0
40207,2010,1,0
40208,2010,1,1
40209,2010,1,1
40210,2010,2,0
40211,2010,2,0
40212,2010,2,0
40213,2010,2,0
40214,2010,2,0
40215,2010,2,1
40216,2010,2,1
40217,2010,2,0
40218,2010,2,0
40219,2010,2,0
40220,2010,2,0
40221,2010,2,0
40222,2010,2,1
40223,2010,2,1
40224,2010,2,1
40225,2010,2,0
40226,2010,2,0
40227,2010,2,0
40228,2010,2,0
40229,2010,2,1
40230,2010,2,1
40231,2010,2,0
40232,2010,2,0
40233,2010,2,0
40234,2010,2,0
40235,2010,2,0
40236,2010,2,1
40237,2010,2,1
40238,2010,3,0
40239,2010,3,0
40240,2010,3,0
40241,2010,3,0
40242,2010,3,0
40243,2010,3,1
40244,2010,3,1
40245,2010,3,0
40246,2010,3,0
40247,2010,3,0
40248,2010,3,0
40249,2010,3,0
40250,2010,3,1
40251,2010,3,1
40252,2010,3,0
40253,2010,3,0
40254,2010,3,0
40255,2010,3,0
40256,2010,3,0
40257,2010,3,1
40258,2010,3,1
40259,2010,3,0
40260,2010,3,0
40261,2010,3,0
40262,2010,3,0
40263,2010,3,0
40264,2010,3,1
40265,2010,3,1
40266,2010,3,0
40267,2010,3,0
40268,2010,3,0
40269,2010,4,0
40270,2010,4,0
40271,2010,4,1
40272,2010,4,1
40273,2010,4,0
40274,2010,4,0
40275,2010,4,0
40276,2010,4,0
40277,2010,4,0
40278,2010,4,1
40279,2010,4,1
40280,2010,4,0
40281,2010,4,0
40282,2010,4,0
40283,2010,4,0
40284,2010,4,0
40285,2010,4,1
40286,2010,4,1
40287,2010,4,0
40288,2010,4,0
40289,2010,4,0
40290,2010,4,0
40291,2010,4,0
40292,2010,4,1
40293,2010,4,1
40294,2010,4,0
40295,2010,4,0
40296,2010,4,0
40297,2010,4,0
40298,2010,4,0
40299,2010,5,1
40300,2010,5,1
40301,2010,5,0
40302,2010,5,0
40303,2010,5,0
40304,2010,5,0
40305,2010,5,0
40306,2010,5,1
40307,2010,5,1
40308,2010,5,0
40309,2010,5,0
40310,2010,5,0
40311,2010,5,0
40312,2010,5,0
40313,2010,5,1
40314,2010,5,1
40315,2010,5,0
40316,2010,5,0
40317,2010,5,0
40318,2010,5,0
40319,2010,5,0
40320,2010,5,1
40321,2010,5,1
40322,2010,5,0
40323,2010,5,0
40324,2010,5,0
40325,2010,5,0
40326,2010,5,0
40327,2010,5,1
40328,2010,5,1
40329,2010,5,1
40330,2010,6,0
40331,2010,6,0
40332,2010,6,0
40333,2010,6,0
40334,2010,6,1
40335,2010,6,1
40336,2010,6,0
40337,2010,6,0
40338,2010,6,0
40339,2010,6,0
40340,2010,6,0
40341,2010,6,1
40342,2010,6,1
40343,2010,6,0
40344,2010,6,0
40345,2010,6,0
40346,2010,6,0
40347,2010,6,0
40348,2010,6,1
40349,2010,6,1
40350,2010,6,0
40351,2010,6,0
40352,2010,6,0
40353,2010,6,0
40354,2010,6,0
40355,2010,6,1
40356,2010,6,1
40357,2010,6,0
40358,2010,6,0
40359,2010,6,0
40360,2010,7,0
40361,2010,7,0
40362,2010,7,1
40363,2010,7,1
40364,2010,7,1
40365,2010,7,0
40366,2010,7,0
40367,2010,7,0
40368,2010,7,0
40369,2010,7,1
40370,2010,7,1
40371,2010,7,0
40372,2010,7,0
40373,2010,7,0
40374,2010,7,0
40375,2010,7,0
40376,2010,7,1
40377,2010,7,1
40378,2010,7,0
40379,2010,7,0
40380,2010,7,0
40381,2010,7,0
40382,2010,7,0
40383,2010,7,1
40384,2010,7,1
40385,2010,7,0
40386,2010,7,0
40387,2010,7,0
40388,2010,7,0
40389,2010,7,0
40390,2010,7,1
40391,2010,8,1
40392,2010,8,0
40393,2010,8,0
40394,2010,8,0
40395,2010,8,0
40396,2010,8,0
40397,2010,8,1
40398,2010,8,1
40399,2010,8,0
40400,2010,8,0
40401,2010,8,0
40402,2010,8,0
40403,2010,8,0
40404,2010,8,1
40405,2010,8,1
40406,2010,8,0
40407,2010,8,0
40408,2010,8,0
40409,2010,8,0
40410,2010,8,0
40411,2010,8,1
40412,2010,8,1
40413,2010,8,0
40414,2010,8,0
40415,2010,8,0
40416,2010,8,0
40417,2010,8,0
40418,2010,8,1
40419,2010,8,1
40420,2010,8,0
40421,2010,8,0
40422,2010,9,0
40423,2010,9,0
40424,2010,9,0
40425,2010,9,1
40426,2010,9,1
40427,2010,9,1
40428,2010,9,0
40429,2010,9,0
40430,2010,9,0
40431,2010,9,0
40432,2010,9,1
40433,2010,9,1
40434,2010,9,0
40435,2010,9,0
40436,2010,9,0
40437,2010,9,0
40438,2010,9,0
40439,2010,9,1
40440,2010,9,1
40441,2010,9,0
40442,2010,9,0
40443,2010,9,0
40444,2010,9,0
40445,2010,9,0
40446,2010,9,1
40447,2010,9,1
40448,2010,9,0
40449,2010,9,0
40450,2010,9,0
40451,2010,9,0
40452,2010,10,0
40453,2010,10,1
40454,2010,10,1
40455,2010,10,0
40456,2010,10,0
40457,2010,10,0
40458,2010,10,0
40459,2010,10,0
40460,2010,10,1
40461,2010,10,1
40462,2010,10,1
40463,2010,10,0
40464,2010,10,0
40465,2010,10,0
40466,2010,10,0
40467,2010,10,1
40468,2010,10,1
40469,2010,10,0
40470,2010,10,0
40471,2010,10,0
40472,2010,10,0
40473,2010,10,0
40474,2010,10,1
40475,2010,10,1
40476,2010,10,0
40477,2010,10,0
40478,2010,10,0
40479,2010,10,0
40480,2010,10,0
40481,2010,10,1
40482,2010,10,1
40483,2010,11,0
40484,2010,11,0
40485,2010,11,0
40486,2010,11,0
40487,2010,11,0
40488,2010,11,1
40489,2010,11,1
40490,2010,11,0
40491,2010,11,0
40492,2010,11,0
40493,2010,11,1
40494,2010,11,0
40495,2010,11,1
40496,2010,11,1
40497,2010,11,0
40498,2010,11,0
40499,2010,11,0
40500,2010,11,0
40501,2010,11,0
40502,2010,11,1
40503,2010,11,1
40504,2010,11,0
40505,2010,11,0
40506,2010,11,0
40507,2010,11,1
40508,2010,11,1
40509,2010,11,1
40510,2010,11,1
40511,2010,11,0
40512,2010,11,0
40513,2010,12,0
40514,2010,12,0
40515,2010,12,0
40516,2010,12,1
40517,2010,12,1
40518,2010,12,0
40519,2010,12,0
40520,2010,12,0
40521,2010,12,0
40522,2010,12,0
40523,2010,12,1
40524,2010,12,1
40525,2010,12,0
40526,2010,12,0
40527,2010,12,0
40528,2010,12,0
40529,2010,12,0
40530,2010,12,1
40531,2010,12,1
40532,2010,12,0
40533,2010,12,0
40534,2010,12,0
40535,2010,12,0
40536,2010,12,1
40537,2010,12,1
40538,2010,12,1
40539,2010,12,0
40540,2010,12,0
40541,2010,12,0
40542,2010,12,0
40543,2010,12,1
40544,2011,1,1
40545,2011,1,1
40546,2011,1,0
40547,2011,1,0
40548,2011,1,0
40549,2011,1,0
40550,2011,1,0
40551,2011,1,1
40552,2011,1,1
40553,2011,1,0
40554,2011,1,0
40555,2011,1,0
40556,2011,1,0
40557,2011,1,0
40558,2011,1,1
40559,2011,1,1
40560,2011,1,1
40561,2011,1,0
40562,2011,1,0
40563,2011,1,0
40564,2011,1,0
40565,2011,1,1
40566,2011,1,1
40567,2011,1,0
40568,2011,1,0
40569,2011,1,0
40570,2011,1,0
40571,2011,1,0
40572,2011,1,1
40573,2011,1,1
40574,2011,1,0
40575,2011,2,0
40576,2011,2,0
40577,2011,2,0
40578,2011,2,0
40579,2011,2,1
40580,2011,2,1
40581,2011,2,0
40582,2011,2,0
40583,2011,2,0
40584,2011,2,0
40585,2011,2,0
40586,2011,2,1
40587,2011,2,1
40588,2011,2,0
40589,2011,2,0
40590,2011,2,0
40591,2011,2,0
40592,2011,2,0
40593,2011,2,1
40594,2011,2,1
40595,2011,2,1
40596,2011,2,0
40597,2011,2,0
40598,2011,2,0
40599,2011,2,0
40600,2011,2,1
40601,2011,2,1
40602,2011,2,0
40603,2011,3,0
40604,2011,3,0
40605,2011,3,0
40606,2011,3,0
40607,2011,3,1
40608,2011,3,1
40609,2011,3,0
40610,2011,3,0
40611,2011,3,0
40612,2011,3,0
40613,2011,3,0
40614,2011,3,1
40615,2011,3,1
40616,2011,3,0
40617,2011,3,0
40618,2011,3,0
40619,2011,3,0
40620,2011,3,0
40621,2011,3,1
40622,2011,3,1
40623,2011,3,0
40624,2011,3,0
40625,2011,3,0
40626,2011,3,0
40627,2011,3,0
40628,2011,3,1
40629,2011,3,1
40630,2011,3,0
40631,2011,3,0
40632,2011,3,0
40633,2011,3,0
